Word,Count,Percentage of total,Cumulative percentage of total
ἱμάτιον,134,0.01,80.41
ς#,134,0.01,80.42
Διοσκουρίδης,134,0.01,80.43
διευτυχέω,133,0.01,80.45
χάρις,133,0.01,80.46
μεταδίδωμι,132,0.01,80.47
Ζώϊλος,132,0.01,80.48
τετρακαιεικοστός,132,0.01,80.5
κέρμα,132,0.01,80.51
σπορά,131,0.01,80.52
οἰκονομέω,131,0.01,80.54
Ἡρακλεοπολίτης,131,0.01,80.55
Κυριακός,131,0.01,80.56
ἄρχω,131,0.01,80.58
σύμβολον,130,0.01,80.59
χρῆσις,130,0.01,80.6
ἐγγυάω,130,0.01,80.62
Ἁρπαγαθης,129,0.01,80.63
λάχανον,129,0.01,80.64
ἐντυγχάνω,129,0.01,80.65
ἐλαχύς,129,0.01,80.67
μνᾶ,129,0.01,80.68
Μακάριος,129,0.01,80.69
Φατρήης,129,0.01,80.71
πραισίδιον,129,0.01,80.72
διαθήκη,128,0.01,80.73
κρατέω,128,0.01,80.74
Ἀπολλόδωρος,128,0.01,80.76
ὁμοῦ,128,0.01,80.77
Ἡρωνεῖνος,128,0.01,80.78
Ἀφροδίσιος,127,0.01,80.8
κρέας,127,0.01,80.81
Διοκλητιανός,127,0.01,80.82
Διδύμη,126,0.01,80.83
τέλειος,126,0.01,80.85
ἀφῆλιξ,126,0.01,80.86
κάτω,126,0.01,80.87
σημαίνω,126,0.01,80.88
ἐγγράφω,126,0.01,80.9
Ταυρῖνος,126,0.01,80.91
Ἀντίνοος,125,0.01,80.92
βιβλίον,125,0.01,80.93
παρίημι,125,0.01,80.95
Σοήνη,125,0.01,80.96
Πετεμενῶφις,125,0.01,80.97
ἑξακόσιοι,124,0.01,80.98
ἐπιγραφή,124,0.01,81.0
πρίαμαι,124,0.01,81.01
Ἀρσινοείτης,124,0.01,81.02
ἐνταῦθα,124,0.01,81.03
παρίστημι,123,0.01,81.05
παραβαίνω,123,0.01,81.06
Παχνοῦβις,123,0.01,81.07
κανών,123,0.01,81.08
Ἰσχυρίων,123,0.01,81.1
ἀπέρχομαι,123,0.01,81.11
ἔντευξις,123,0.01,81.12
Ψαις,123,0.01,81.13
ὥρα,122,0.01,81.14
μακάριος,122,0.01,81.16
Ἡρώδης,122,0.01,81.17
εὐτυχής,122,0.01,81.18
Ἀδελφός,122,0.01,81.19
ὁριοδεικτία,122,0.01,81.21
ἀπάτωρ,121,0.01,81.22
γραφεῖον,121,0.01,81.23
βιβλιοφύλαξ,121,0.01,81.24
ἕνεκα,121,0.01,81.25
ἑτοῖμος,121,0.01,81.27
παράδεισος,121,0.01,81.28
Φαηρις,121,0.01,81.29
ἀγορανόμος,120,0.01,81.3
γέρδιος,120,0.01,81.31
Φθουμῖνις,120,0.01,81.33
διαδέχομαι,119,0.01,81.34
πεδίον,119,0.01,81.35
Ἡρακλᾶς,119,0.01,81.36
ἐνθάδε,119,0.01,81.37
τ#,119,0.01,81.39
Ῥοῦφος,119,0.01,81.4
Ἐλεφαντίνη,119,0.01,81.41
οὐετρανός,118,0.01,81.42
βασίλισσα,118,0.01,81.43
ἐπισκοπέω,118,0.01,81.44
Πετεχῶν,118,0.01,81.46
Φιλόξενος,117,0.01,81.47
ῥύμη,117,0.01,81.48
ἔκτεισις,117,0.01,81.49
τρισχίλιοι,117,0.01,81.5
κλήρουχος,117,0.01,81.52
σκόπελος,117,0.01,81.53
συγγενής,116,0.01,81.54
μανθάνω,116,0.01,81.55
ἄδολος,116,0.01,81.56
ἔνοχος,116,0.01,81.57
Λίψ,116,0.01,81.58
μνήμη,116,0.01,81.6
Πετορζμῆθις,116,0.01,81.61
ἐπακολουθέω,115,0.01,81.62
βιβλίδιον,115,0.01,81.63
ἐπιβολή,115,0.01,81.64
λογίζομαι,115,0.01,81.65
ἀποκαθίστημι,114,0.01,81.67
Β,114,0.01,81.68
Ἀρμενιακός,114,0.01,81.69
πεντεκαιδέκατος,113,0.01,81.7
κυριεύω,113,0.01,81.71
Ἡράκλειος,113,0.01,81.72
Μηδικός,113,0.01,81.73
ὁδός,113,0.01,81.74
ἐκδίδωμι,113,0.01,81.76
φυλακίτης,113,0.01,81.77
Ψανσνῶς,113,0.01,81.78
λθ#,112,0.01,81.79
ὀνηλάτης,112,0.01,81.8
ἥσσων,112,0.01,81.81
συνγραφή,112,0.01,81.82
Ἀπύγχις,112,0.01,81.83
ἀναδίδωμι,112,0.01,81.85
Εὐεργέτις,112,0.01,81.86
καταβάλλω,112,0.01,81.87
προθεσμία,112,0.01,81.88
Κέφαλος,112,0.01,81.89
ἄνω,111,0.01,81.9
Ἀλεξανδρεύς,111,0.01,81.91
αἰτέω,111,0.01,81.92
ἁλική,111,0.01,81.94
τέλεσμα,110,0.01,81.95
κριτήριον,110,0.01,81.96
γνώμη,110,0.01,81.97
λῆμμα,110,0.01,81.98
Ἡράκλειον,110,0.01,81.99
Καμητις,110,0.01,82.0
ὁράω,109,0.01,82.01
στρατηγία,109,0.01,82.02
συνίστημι,109,0.01,82.03
ἀντιγράφω,109,0.01,82.04
προχράω,109,0.01,82.06
Ἐπώνυχος,109,0.01,82.07
Κυρακός,109,0.01,82.08
Σώτης,108,0.01,82.09
χώρα,108,0.01,82.1
τελειόω,108,0.01,82.11
π,108,0.01,82.12
ἄμπελος,108,0.01,82.13
ἐξέρχομαι,108,0.01,82.14
χωρίον,108,0.01,82.15
Κλαυδιανός,108,0.01,82.16
Σαταβοῦς,107,0.01,82.17
Πτολλᾶς,107,0.01,82.19
δεκάπρωτος,107,0.01,82.2
καταλαμβάνω,107,0.01,82.21
Ζαχαρίας,107,0.01,82.22
δαπάνη,106,0.01,82.23
δάκτυλος,106,0.01,82.24
Πακυσις,106,0.01,82.25
ἄχρι,106,0.01,82.26
ἀνέρχομαι,106,0.01,82.27
πίπτω,106,0.01,82.28
εὐσεβής,106,0.01,82.29
προσέρχομαι,106,0.01,82.3
κόλλημα,105,0.01,82.31
ἀποφέρω,104,0.01,82.32
πούς,104,0.01,82.33
προσήκω,104,0.01,82.34
Σαβῖνος,104,0.01,82.35
ἀναχωρέω,104,0.01,82.36
Πετεῦρις,104,0.01,82.37
ὀλίγος,103,0.01,82.39
σωτήρ,103,0.01,82.4
βασιλεία,103,0.01,82.41
κατέχω,103,0.01,82.42
γένος,103,0.01,82.43
πραιπόσιτος,103,0.01,82.44
ὀπτίων,103,0.01,82.45
Μαρία,103,0.01,82.46
διάγραμμα,103,0.01,82.47
Κορνήλιος,102,0.01,82.48
γεοῦχος,102,0.01,82.49
Κῦρος,102,0.01,82.5
χάριν,102,0.01,82.51
͵1,102,0.01,82.52
ἔγγυος,101,0.01,82.53
ἱερεία,101,0.01,82.54
Σιλβανός,101,0.01,82.55
Δωρίων,101,0.01,82.56
μεγαλοπρεπής,101,0.01,82.57
Ἄπα,101,0.01,82.58
εὐθύρριν,100,0.01,82.59
ἵστημι,100,0.01,82.6
δοχικός,100,0.01,82.61
πάγαρχος,100,0.01,82.62
δικαστήριον,100,0.01,82.63
οἰκονόμος,99,0.01,82.64
ἀντικνήμιον,99,0.01,82.65
ἀρχή,99,0.01,82.66
πλήν,99,0.01,82.67
Ἑριεύς,99,0.01,82.68
φερνή,99,0.01,82.69
Αἴγυπτος,99,0.01,82.7
Ῥωμαῖος,99,0.01,82.71
ἐκεῖ,99,0.01,82.72
Σαμβᾶς,99,0.01,82.73
Γορπιαῖος,99,0.01,82.74
Γ,99,0.01,82.75
παρακομίζω,99,0.01,82.76
φυλάσσω,98,0.01,82.77
ἀφίστημι,98,0.01,82.78
ἐντεῦθεν,98,0.01,82.79
ἄξιος,98,0.01,82.8
χρέος,98,0.01,82.81
καταβολή,98,0.01,82.82
Πεθευς,97,0.01,82.83
Πετεσοῦχος,97,0.01,82.84
ἐπιτρέπω,97,0.01,82.85
κόμες,97,0.01,82.86
Γερμανός,97,0.01,82.87
σεβαστός,97,0.01,82.87
φυλακή,97,0.01,82.88
Ἄριστος,97,0.01,82.89
Σαραπιάς,96,0.01,82.9
ἔφοδος,96,0.01,82.91
Ἑρμωνθις,96,0.01,82.92
Κωνσταντῖνος,96,0.01,82.93
Θᾶς,96,0.01,82.94
μήν,95,0.01,82.95
Καισάρειος,95,0.01,82.96
ἀπολαμβάνω,95,0.01,82.97
ἕνδεκα,95,0.01,82.98
βλάβη,95,0.01,82.99
ἀκίνδυνος,95,0.01,83.0
Ἰουλιανός,95,0.01,83.01
Ἰσίων,95,0.01,83.02
ρκ#,95,0.01,83.03
αἰτία,94,0.01,83.04
ἀναλαμβάνω,94,0.01,83.05
διαφέρω,94,0.01,83.06
ἐπιμέλεια,94,0.01,83.07
εὖ,94,0.01,83.07
ἔθος,94,0.01,83.08
οὗ,94,0.01,83.09
Θωθ,94,0.01,83.1
κύαμος,94,0.01,83.11
ὅθεν,93,0.01,83.12
συμβαίνω,93,0.01,83.13
Σωτήριχος,93,0.01,83.14
ὕπατος,93,0.01,83.15
Δημητρία,93,0.01,83.16
Ἀνουβίων,93,0.01,83.17
ἤτοι,93,0.01,83.18
ἐπιγράφω,93,0.01,83.19
σεαυτοῦ,92,0.01,83.2
ἐκκλησία,92,0.01,83.21
Ἠλίας,92,0.01,83.21
νῆσος,92,0.01,83.22
ὅταν,92,0.01,83.23
Δῖος,92,0.01,83.24
πάγος,92,0.01,83.25
Μεμνόνειος,92,0.01,83.26
Βάσσος,92,0.01,83.27
Γέτας,91,0.01,83.28
Ἀντινοεύς,91,0.01,83.29
αὐτοκράτωρ,91,0.01,83.3
Ἀραβικός,91,0.01,83.31
Πακοῖβις,91,0.01,83.32
Παποντῶς,90,0.01,83.32
Μύσθος,90,0.01,83.33
ὀκτακόσιοι,90,0.01,83.34
ἱματισμός,90,0.01,83.35
οἰκόπεδον,90,0.01,83.36
προσκύνημα,90,0.01,83.37
Πᾶσις,90,0.01,83.38
θεοφύλακτος,90,0.01,83.39
οἰκονομία,90,0.01,83.4
μέτρησις,90,0.01,83.41
Θαησις,90,0.01,83.41
ναῦλον,90,0.01,83.42
ὑικός,90,0.01,83.43
Κασιανός,90,0.01,83.44
Ἁρβῆχις,90,0.01,83.45
Δακικός,89,0.01,83.46
κληρονομία,89,0.01,83.47
νυνί,89,0.01,83.48
οἷος,89,0.01,83.49
Ἑρμογένης,89,0.01,83.49
Κύριος,89,0.01,83.5
Διονυσιάς,88,0.01,83.51
ὅτε,88,0.01,83.52
βοηθέω,88,0.01,83.53
Κρονίων,88,0.01,83.54
θαυμάσιος,88,0.01,83.55
μα,87,0.01,83.56
ἀνδράποδον,87,0.01,83.56
μβ#,87,0.01,83.57
ἐπίσταλμα,87,0.01,83.58
ἀποδείκνυμι,87,0.01,83.59
ἀπόμοιρα,87,0.01,83.6
τροφή,87,0.01,83.61
Ἡράκληος,87,0.01,83.62
Ἀλύπιος,87,0.01,83.63
κρίσις,87,0.01,83.63
γραμματεῖον,87,0.01,83.64
διάσημος,87,0.01,83.65
ποιμήν,87,0.01,83.66
Πνεφερως,86,0.01,83.67
ὁμοπάτριος,86,0.01,83.68
ἐπιζητέω,86,0.01,83.69
ὑποτίθημι,86,0.01,83.69
πῶλος,86,0.01,83.7
ἀνήλωμα,86,0.01,83.71
τότε,86,0.01,83.72
ἀγωγή,86,0.01,83.73
Ψεναμοῦνις,86,0.01,83.74
Πανεφρεμμις,85,0.01,83.75
λζ#,85,0.01,83.75
θύρα,85,0.01,83.76
δέσποινα,85,0.01,83.77
μεταξύ,85,0.01,83.78
εἴσοδος,85,0.01,83.79
ἄρακος,85,0.01,83.8
Σωσίβιος,85,0.01,83.81
Καμῆτις,85,0.01,83.81
ἀναγκάζω,84,0.01,83.82
ἀνήκω,84,0.01,83.83
ἔξοδος,84,0.01,83.84
Βακχιάς,84,0.01,83.85
Νέος,84,0.01,83.86
ὑπόλογος,84,0.01,83.86
λιμήν,84,0.01,83.87
παραγγέλλω,84,0.01,83.88
Πασημις,84,0.01,83.89
Χρῆστος,84,0.01,83.9
πατρικός,83,0.01,83.91
ἑκάτερος,83,0.01,83.92
καινός,83,0.01,83.92
ἐπαναγκάζω,83,0.01,83.93
ἀλλαγή,83,0.01,83.94
πόρος,83,0.01,83.95
κοινωνός,83,0.01,83.96
στατιών,83,0.01,83.96
Πλῆνις,83,0.01,83.97
συγκυρέω,82,0.01,83.98
ὁλόκληρος,82,0.01,83.99
ἔμπροσθεν,82,0.01,84.0
Λεωνίδας,82,0.01,84.01
Σώστρατος,82,0.01,84.01
υ#,82,0.01,84.02
βλάβος,82,0.01,84.03
κωμάρχης,82,0.01,84.04
Στέφανος,82,0.01,84.05
δόσις,82,0.01,84.06
ὄλυρα,82,0.01,84.06
Εὐλόγιος,82,0.01,84.07
ὑπογραφεύς,81,0.01,84.08
ἐργάτης,81,0.01,84.09
πείθω,81,0.01,84.1
ποτέ,81,0.01,84.1
προφέρω,81,0.01,84.11
Ἄμμων,81,0.01,84.12
σωτηρία,81,0.01,84.13
πρόστιμον,81,0.01,84.14
παντοῖος,81,0.01,84.14
συγγράφω,81,0.01,84.15
φ#,81,0.01,84.16
Φθομώνθης,81,0.01,84.17
χειρογραφία,80,0.01,84.18
ὀφρύς,80,0.01,84.18
ὀφείλημα,80,0.01,84.19
ἀναβαίνω,80,0.01,84.2
Ἑρμόφιλος,80,0.01,84.21
θεά,80,0.01,84.22
μεταβάλλω,80,0.01,84.22
Φατρῆς,80,0.01,84.23
μδ#,79,0.01,84.24
νύξ,79,0.01,84.25
Λικίννιος,79,0.01,84.26
Σίμων,79,0.01,84.26
Λέων,79,0.01,84.27
ἀπολείπω,79,0.01,84.28
οὔπω,79,0.01,84.29
ἀρίθμιος,79,0.01,84.3
μεταλαμβάνω,79,0.01,84.3
σπουδάζω,79,0.01,84.31
γονεύς,78,0.01,84.32
Μουσαῖος,78,0.01,84.33
ὁμομήτριος,78,0.01,84.34
δισσός,78,0.01,84.34
Ἀλθαιεύς,78,0.01,84.35
Θερμουθις,78,0.01,84.36
Εἰρηναῖος,78,0.01,84.37
σφραγίζω,78,0.01,84.37
δούλη,78,0.01,84.38
σχοινίον,78,0.01,84.39
ἐπιμελέομαι,78,0.01,84.4
ἵππος,78,0.01,84.41
νούμερος,78,0.01,84.41
ξύλον,78,0.01,84.42
πρόσταγμα,78,0.01,84.43
Ἀνταιοπολίτης,78,0.01,84.44
συγγραφοφύλαξ,78,0.01,84.44
Νίκων,78,0.01,84.45
καμήλιον,78,0.01,84.46
Πεκῦσις,77,0.01,84.47
ἐλαιών,77,0.01,84.48
ἄγραφος,77,0.01,84.48
κάλαμος,77,0.01,84.49
Ἰησοῦς,77,0.01,84.5
διάδοχος,77,0.01,84.51
Κροκόδιλος,77,0.01,84.51
χρεωστέω,77,0.01,84.52
Πάν,77,0.01,84.53
ἐργαστήριον,77,0.01,84.54
συντελέω,77,0.01,84.54
Τεῶς,77,0.01,84.55
φυλακιτικός,77,0.01,84.56
θῆλυς,76,0.01,84.57
ἀμπελῖτις,76,0.01,84.58
κρατύς,76,0.01,84.58
ὑπέρθεσις,76,0.01,84.59
ἐκτός,76,0.01,84.6
Γέμελλος,76,0.01,84.61
Αἰλουρίων,76,0.01,84.61
ταχύς,76,0.01,84.62
Γεωργίας,76,0.01,84.63
ὀρφανός,76,0.01,84.64
ἀντιλογία,76,0.01,84.64
Ἡρακλέης,76,0.01,84.65
ἑπτακόσιοι,75,0.01,84.66
ἡγέομαι,75,0.01,84.67
ἔγγραφος,75,0.01,84.67
οἰκέω,75,0.01,84.68
Αἰγύπτιος,75,0.01,84.69
Ἑλένη,75,0.01,84.7
κοινωνία,75,0.01,84.7
Ἀπολλωνία,75,0.01,84.71
Οὐαλεριανός,75,0.01,84.72
ἐπάνω,75,0.01,84.73
Παλήμων,75,0.01,84.73
μονόχωρον,75,0.01,84.74
κιβαριάτης,75,0.01,84.75
Ἀκουσίλαος,74,0.01,84.76
δεκαπέντε,74,0.01,84.76
ἐπίσκεψις,74,0.01,84.77
ὁπόταν,74,0.01,84.78
περιέχω,74,0.01,84.79
χρηματιστής,74,0.01,84.79
περιγίγνομαι,74,0.01,84.8
Εὐδαιμονίς,74,0.01,84.81
νόμιμος,74,0.01,84.82
Γερόντιος,74,0.01,84.82
τρεισκαιδέκατος,74,0.01,84.83
λαχανόσπερμον,74,0.01,84.84
Φθουμώνθης,74,0.01,84.84
ἐπάναγκος,73,0.01,84.85
βίος,73,0.01,84.86
ἀφίημι,73,0.01,84.87
ὀρθός,73,0.01,84.87
εἰσάγω,73,0.01,84.88
διασαφέω,73,0.01,84.89
Ἀμμωνιανός,73,0.01,84.9
ἐνενήκοντα,73,0.01,84.9
τοπογραμματεύς,73,0.01,84.91
χειρωνάξιον,73,0.01,84.92
ἀπεργασία,73,0.01,84.93
Κυρηναῖος,73,0.01,84.93
καθά,72,0.01,84.94
ἀποσυνίστημι,72,0.01,84.95
Δαίμων,72,0.01,84.95
προσκυνέω,72,0.01,84.96
Παβοῦς,72,0.01,84.97
Εἰρήνη,72,0.01,84.98
ὑποδέκτης,72,0.01,84.98
βία,72,0.01,84.99
ἀγορά,72,0.01,85.0
φυλακός,72,0.01,85.0
Νεοπτόλεμος,72,0.01,85.01
Ἀναστάσιος,72,0.01,85.02
δύναμις,71,0.01,85.03
Ἅρπαλος,71,0.01,85.03
βιβλιοθήκη,71,0.01,85.04
οὐσιακός,71,0.01,85.05
ἐνέχω,71,0.01,85.05
συνέχω,71,0.01,85.06
Θεοδόσιος,71,0.01,85.07
δεκαέξ,71,0.01,85.08
ποταμοφυλακίς,71,0.01,85.08
ἱερόν,71,0.01,85.09
ὄροβος,71,0.01,85.1
Δ#,71,0.01,85.1
κτηνοτρόφος,71,0.01,85.11
Ἀπολλωνοπολίτης,71,0.01,85.12
Εὔπολις,71,0.01,85.13
μόδιος,71,0.01,85.13
Νῆσοι,71,0.01,85.14
Στράτων,70,0.01,85.15
χορηγέω,70,0.01,85.15
Ἀδιαβηνικός,70,0.01,85.16
προτίθημι,70,0.01,85.17
πάντως,70,0.01,85.17
βοήθεια,70,0.01,85.18
ἱκανός,70,0.01,85.19
Εὐτύχης,70,0.01,85.2
ἐκλαμβάνω,70,0.01,85.2
Πάτρων,70,0.01,85.21
ἐάω,70,0.01,85.22
ἱππαρχία,70,0.01,85.22
Πετρώνιος,69,0.01,85.23
εὐχαριστέω,69,0.01,85.24
συνχώρησις,69,0.01,85.24
ὕδωρ,69,0.01,85.25
Χριστός,69,0.01,85.26
χρηστήριον,69,0.01,85.27
μεταλλάσσω,69,0.01,85.27
Ψενθώτης,69,0.01,85.28
γε,69,0.01,85.29
γεουχικός,69,0.01,85.29
Ἰουδαῖος,69,0.01,85.3
χοῖνιξ,69,0.01,85.31
Ἐπίμαχος,69,0.01,85.31
Τέπτυνις,69,0.01,85.32
ἑκατοντάρουρος,69,0.01,85.33
χρῆμα,69,0.01,85.33
κονία,69,0.01,85.34
ἐντάγιον,69,0.01,85.35
προσφωνέω,68,0.01,85.35
κατοικέω,68,0.01,85.36
Πτολεμαΐς,68,0.01,85.37
γόνυ,68,0.01,85.38
Ζωίλος,68,0.01,85.38
τεσσαρεσκαιδέκατος,68,0.01,85.39
Περσίνη,68,0.01,85.4
φιλάνθρωπος,68,0.01,85.4
Αὐρήλις,68,0.01,85.41
τοίνυν,68,0.01,85.42
Πατους,68,0.01,85.42
ἐλεύθερος,68,0.01,85.43
Ποριευθος,68,0.01,85.44
προσφέρω,67,0.01,85.44
μϛ#,67,0.01,85.45
ζάω,67,0.01,85.46
φανερός,67,0.01,85.46
Πούβλιος,67,0.01,85.47
σπεῖρα,67,0.01,85.48
παρατίθημι,67,0.01,85.48
διοικέω,67,0.01,85.49
δεσποτεία,67,0.01,85.5
σχολαστικός,67,0.01,85.5
Φλαύιος,67,0.01,85.51
Ἀντίπατρος,67,0.01,85.52
παρέρχομαι,67,0.01,85.52
πάσχω,67,0.01,85.53
Ἀβῶς,67,0.01,85.54
ὑπομνηματισμός,66,0.01,85.54
πῶς,66,0.01,85.55
παλαιός,66,0.01,85.56
Κεφαλᾶς,66,0.01,85.56
ἀνυπόλογος,66,0.01,85.57
ἐπιτίθημι,66,0.01,85.58
κατέρχομαι,66,0.01,85.58
τάχος,66,0.01,85.59
χ#,66,0.01,85.6
ἐπίσταμαι,66,0.01,85.6
Ψενοσιρις,66,0.01,85.61
εἰσμετρέω,66,0.01,85.62
Ἁρσιησις,66,0.01,85.62
Ἰωσήφ,66,0.01,85.63
Ἀγαθοκλῆς,65,0.01,85.64
Ἰσακ,65,0.01,85.64
Λογγῖνος,65,0.01,85.65
τελευτή,65,0.01,85.66
κωλύω,65,0.01,85.66
ἀλήθεια,65,0.01,85.67
Σεραπίων,65,0.01,85.67
δεκάτη,65,0.01,85.68
βάλλω,65,0.01,85.69
προσαγορεύω,65,0.01,85.69
ἀπόδειξις,65,0.01,85.7
?#,65,0.01,85.71
ἐγγύη,65,0.01,85.71
προνοέω,65,0.01,85.72
χαρίζω,65,0.01,85.73
πιττάκιον,65,0.01,85.73
Δύστρος,65,0.01,85.74
Ἡραίς,64,0.01,85.75
Ζώσιμος,64,0.01,85.75
ἀδιαίρετος,64,0.01,85.76
Σαρματικός,64,0.01,85.77
Γαλλιηνός,64,0.01,85.77
Ἀθηνόδωρος,64,0.01,85.78
ἰδιώτης,64,0.01,85.78
ἑκατοντάρχης,64,0.01,85.79
Παπνούθιος,64,0.01,85.8
ἀλληλεγγύη,64,0.01,85.8
Ἀχιλλᾶς,64,0.01,85.81
Βρεταννικός,64,0.01,85.82
κοίτη,64,0.01,85.82
τρυγάω,64,0.01,85.83
Ἀβρααμίος,64,0.01,85.84
ἐμβολή,64,0.01,85.84
Ὅρμος,64,0.01,85.85
Λουκρήτιος,64,0.01,85.85
Ἰσάκιος,64,0.01,85.86
ἐπιστράτηγος,63,0.01,85.87
Σάτυρος,63,0.01,85.87
ἀγνοέω,63,0.01,85.88
ἀναδέχομαι,63,0.01,85.89
γραφή,63,0.01,85.89
Κάσιος,63,0.01,85.9
Ἄνας,63,0.01,85.91
Φιβις,63,0.01,85.91
Θώτ,63,0.01,85.92
μονάζω,63,0.01,85.92
Ἀπολλωνίδης,63,0.01,85.93
δέσμη,63,0.01,85.94
Πεβρῖχις,63,0.01,85.94
ἀναλίσκω,62,0.01,85.95
κεῖμαι,62,0.01,85.96
Νεμεσίων,62,0.01,85.96
εὐεργέτης,62,0.01,85.97
κέλευσις,62,0.01,85.97
Ἑρμῖνος,62,0.01,85.98
πολιτεύω,62,0.01,85.99
ὧδε,62,0.01,85.99
ὄρος,62,0.01,86.0
προσδέχομαι,62,0.01,86.01
Ἐπικράτης,62,0.01,86.01
ἐντέλλω,62,0.01,86.02
ὀφθαλμός,62,0.01,86.02
Φιλαδελφία,62,0.01,86.03
ἀδελφότης,62,0.01,86.04
νοτάριος,62,0.01,86.04
Ἰάσων,62,0.01,86.05
ζυτηρά,62,0.01,86.05
αἴξ,62,0.01,86.06
Ψάϊος,62,0.01,86.07
Φιλαντίνοος,62,0.01,86.07
Πούπλιος,61,0.01,86.08
λειτουργία,61,0.01,86.09
ἀστή,61,0.01,86.09
Σεμπρώνιος,61,0.01,86.1
ναύτης,61,0.01,86.1
δηλέομαι,61,0.01,86.11
ἔξω,61,0.01,86.12
παραχώρησις,61,0.01,86.12
Διονυσόδωρος,61,0.01,86.13
Παους,61,0.01,86.13
ὡσαύτως,61,0.01,86.14
συνήθης,61,0.01,86.15
Φιλάμμων,61,0.01,86.15
Ἀπολινάριος,60,0.01,86.16
Ἁρυώτης,60,0.01,86.16
Κεφάλων,60,0.01,86.17
Θώθ,60,0.01,86.18
ζεῦγος,60,0.01,86.18
Δαίσιος,60,0.01,86.19
ἄπα,60,0.01,86.19
Σάραπις,60,0.01,86.2
περίβλεπτος,60,0.01,86.21
γραμμάτιον,60,0.01,86.21
νβ#,60,0.01,86.22
πρόσωπον,60,0.01,86.22
κατάγω,60,0.01,86.23
ἐργασία,60,0.01,86.24
ἀρχεῖον,60,0.01,86.24
Φρουρίον,60,0.01,86.25
μζ#,60,0.01,86.25
Νικίας,60,0.01,86.26
Δανιήλ,60,0.01,86.27
ξένος,59,0.01,86.27
να,59,0.01,86.28
δουλικός,59,0.01,86.28
Τούρβων,59,0.01,86.29
Διδᾶς,59,0.01,86.3
