Word,Count,Percentage of total,Cumulative percentage of total
ἐπαιδέομαι,1,0.0,99.65
καταντίον,1,0.0,99.65
συνέχθω,1,0.0,99.65
συμφιλέω,1,0.0,99.65
φιλητέος,1,0.0,99.65
φιλάδελφος,1,0.0,99.65
ἀπανάστασις,1,0.0,99.65
ἐξόμνυμι,1,0.0,99.66
ὁμορροθέω,1,0.0,99.66
συμμετίσχω,1,0.0,99.66
σύμπλους,1,0.0,99.66
ἐξαμαρτία,1,0.0,99.66
βιώσιμος,1,0.0,99.66
ἀρώσιμος,1,0.0,99.66
ἄγευστος,1,0.0,99.66
ὕφαλος,1,0.0,99.66
δύσπνοος,1,0.0,99.66
βυσσόθεν,1,0.0,99.66
δυσάνεμος,1,0.0,99.66
ἀντιπλήξ,1,0.0,99.66
Λαδβακίδης,1,0.0,99.66
Οιδίπους,1,0.0,99.66
ἀγρεύω,1,0.0,99.66
ἄκμητος,1,0.0,99.66
μαρμαρόεις,1,0.0,99.66
πάμπολυς,1,0.0,99.66
προσαύω,1,0.0,99.66
τᾶλις,1,0.0,99.66
ὑπεραλγέω,1,0.0,99.66
λυσσαίνω,1,0.0,99.66
ἀπορθόω,1,0.0,99.66
κατήκοος,1,0.0,99.66
ἀνταμύνομαι,1,0.0,99.66
παραγκάλισμα,1,0.0,99.66
ἐπιτάσσω,1,0.0,99.66
καταράσσω,1,0.0,99.66
ἀμυντέος,1,0.0,99.66
ἡσσητέος,1,0.0,99.66
ὐπέρτατος,1,0.0,99.67
προσκοπέω,1,0.0,99.67
διαπτύσσω,1,0.0,99.67
κλών,1,0.0,99.67
ἀντιτείνω,1,0.0,99.67
μετάστασις,1,0.0,99.67
διπλῇ,1,0.0,99.67
ἀκοσμέω,1,0.0,99.67
ὁμόπολις,1,0.0,99.67
δούλευμα,1,0.0,99.67
ἐννυχεύω,1,0.0,99.67
πάρεδρος,1,0.0,99.67
ἐμπαίζω,1,0.0,99.67
Ἀντιγόνην,1,0.0,99.67
ἔγκληρος,1,0.0,99.67
ἐπινύμφειος,1,0.0,99.67
αὐτόνομος,1,0.0,99.67
θεογεννής,1,0.0,99.67
θνητογενής,1,0.0,99.67
σύγκληρος,1,0.0,99.67
ἐπίφαντος,1,0.0,99.67
εὐάρματος,1,0.0,99.67
συμμάρτυς,1,0.0,99.67
ἕργμα,1,0.0,99.67
τυμβόχωστος,1,0.0,99.67
τριπόλιστος,1,0.0,99.67
κοίμημα,1,0.0,99.67
αὐτογέννητος,1,0.0,99.67
αὐτόγνωτος,1,0.0,99.67
περιπτύσσω,1,0.0,99.67
κατασκαφής,1,0.0,99.67
ἀείφρουρος,1,0.0,99.68
ὁ͂ι,1,0.0,99.68
ἐκπροτιμάω,1,0.0,99.68
κατακυρόω,1,0.0,99.68
κοιρανίδης,1,0.0,99.68
βασιλείδης,1,0.0,99.68
καταζεύγνυμι,1,0.0,99.68
ταμιεύω,1,0.0,99.68
μοιρίδιος,1,0.0,99.68
ἁλίκτυπος,1,0.0,99.68
ὀξύχολος,1,0.0,99.68
Ἠδωνοί,1,0.0,99.68
κατάφρακτος,1,0.0,99.68
ἀποστάζω,1,0.0,99.68
ἀνθηρός,1,0.0,99.68
εὔιος,1,0.0,99.68
φίλαυλος,1,0.0,99.68
Κυάνεαι,1,0.0,99.68
Βοσπόριος,1,0.0,99.68
Σαλμυδησσός,1,0.0,99.68
τυφλόω,1,0.0,99.68
Φινείδης,1,0.0,99.68
ἀλάστορος,1,0.0,99.68
ἀρχαιόγονος,1,0.0,99.68
τηλέπορος,1,0.0,99.68
Βορεάς,1,0.0,99.68
ἅμιππος,1,0.0,99.68
ὀρθόπους,1,0.0,99.68
ὀρνιθοσκόπος,1,0.0,99.68
βαρβαρόομαι,1,0.0,99.68
ῥοῖβδος,1,0.0,99.69
ἔκκειμαι,1,0.0,99.69
καταρρυής,1,0.0,99.69
πιμελή,1,0.0,99.69
καλυπτός,1,0.0,99.69
ἀναπτύω,1,0.0,99.69
ἀπορροιβδέω,1,0.0,99.69
ἀνδροφθόρος,1,0.0,99.69
σκαιότης,1,0.0,99.69
ἐπικτείνω,1,0.0,99.69
ἐξεμπολάω,1,0.0,99.69
ἐμφορτίζομαι,1,0.0,99.69
Ἰνδικός,1,0.0,99.69
φιλάργυρος,1,0.0,99.69
αἰσχροκέρδεια,1,0.0,99.69
ἁμιλλητήρ,1,0.0,99.69
ὑστεροφθόρος,1,0.0,99.69
καταργυρόω,1,0.0,99.69
καθαγνίζω,1,0.0,99.69
σπάραγμα,1,0.0,99.69
δυσμαχητέος,1,0.0,99.69
ἐπόψιος,1,0.0,99.69
βαρυβρεμέτης,1,0.0,99.69
Ἰταλία,1,0.0,99.69
Βακχεύς,1,0.0,99.69
δίλοφος,1,0.0,99.69
Βακχίς,1,0.0,99.69
στέροψ,1,0.0,99.69
Κασταλία,1,0.0,99.69
Νυσαῖος,1,0.0,99.69
κισσήρης,1,0.0,99.69
εὐάζω,1,0.0,99.7
Παρνάσιος,1,0.0,99.7
χορηγός,1,0.0,99.7
Θυῖαι,1,0.0,99.7
περίπολος,1,0.0,99.7
Ἴακχος,1,0.0,99.7
καταρρέπω,1,0.0,99.7
ἀνασπαστός,1,0.0,99.7
ποδηγός,1,0.0,99.7
κυνοσπάρακτος,1,0.0,99.7
συγκαταίθω,1,0.0,99.7
νεοσπάς,1,0.0,99.7
ὀρθόκρανος,1,0.0,99.7
λιθόστρωτος,1,0.0,99.7
παστάς,1,0.0,99.7
δυσθρήνητος,1,0.0,99.7
ἁρμός,1,0.0,99.7
λιθοσπαδής,1,0.0,99.7
τύμβευμα,1,0.0,99.7
μιτώδης,1,0.0,99.7
σινδών,1,0.0,99.7
ἐπεντείνω,1,0.0,99.7
κατάσχετος,1,0.0,99.7
ἐπίσημον,1,0.0,99.7
ἁμάρτημα,1,0.0,99.7
θανατόεις,1,0.0,99.7
λακπάτητος,1,0.0,99.7
δύσπονος,1,0.0,99.7
δυσκάθαρτος,1,0.0,99.7
κακάγγελτος,1,0.0,99.7
ἐπεξεργάζομαι,1,0.0,99.71
ἀμφικεῖμαι,1,0.0,99.71
σφάγιος,1,0.0,99.71
περιμένω,1,0.0,99.71
βώμιος,1,0.0,99.71
ὀξύθηκτος,1,0.0,99.71
παιδοκτόνος,1,0.0,99.71
ἀμφίθηκτος,1,0.0,99.71
ὀξυκώκυτος,1,0.0,99.71
τέρμιος,1,0.0,99.71
συγκατεύχομαι,1,0.0,99.71
δυσκόμιστος,1,0.0,99.71
λέχριος,1,0.0,99.71
ἀσεπτέω,1,0.0,99.71
θυμίαμα,1,0.0,99.71
στέναγμα,1,0.0,99.71
δυσάλγητος,1,0.0,99.71
κατοικτείρω,1,0.0,99.71
ἡλίκος,1,0.0,99.71
βουνόμος,1,0.0,99.71
ἀνακουφίζω,1,0.0,99.71
οἰδίπους,1,0.0,99.71
πρόστροπος,1,0.0,99.71
πλάνος,1,0.0,99.71
κήδευμα,1,0.0,99.71
προδείδω,1,0.0,99.71
ἁλωτός,1,0.0,99.71
ἐκδημέω,1,0.0,99.71
συμπράκτωρ,1,0.0,99.71
ποικιλῳδός,1,0.0,99.71
ὑπαρχή,1,0.0,99.71
ἀπώτερος,1,0.0,99.72
παυστήριος,1,0.0,99.72
ἁδυεπής,1,0.0,99.72
ἀλεξίμορος,1,0.0,99.72
τρισσός,1,0.0,99.72
κυκλόεις,1,0.0,99.72
εὔπτερος,1,0.0,99.72
ἄνοικτος,1,0.0,99.72
παραβώμιος,1,0.0,99.72
ὅμαυλος,1,0.0,99.72
ἄχαλκος,1,0.0,99.72
περιβόητος,1,0.0,99.72
παλίσσυτος,1,0.0,99.72
πύρφορος,1,0.0,99.72
ἀγκύλη,1,0.0,99.72
χρυσόστροφος,1,0.0,99.72
χρυσομίτρης,1,0.0,99.72
Βάκχος,1,0.0,99.72
οἰνώψ,1,0.0,99.72
ἀγλαώψ,1,0.0,99.72
ἀπότιμος,1,0.0,99.72
ἀνακούφισις,1,0.0,99.72
Λάβδακος,1,0.0,99.72
ἄμορος,1,0.0,99.72
ἀκάθαρτος,1,0.0,99.72
ὑπερμάχομαι,1,0.0,99.72
ζήτημα,1,0.0,99.72
ὁδοίπορος,1,0.0,99.72
χθονοστιβής,1,0.0,99.72
ἄτεγκτος,1,0.0,99.72
συμφυτεύω,1,0.0,99.72
προεῖπον,1,0.0,99.73
ἐκπειράομαι,1,0.0,99.73
ἱκανός,1,0.0,99.73
ὑπερφέρω,1,0.0,99.73
εἰσχειρίζω,1,0.0,99.73
αἰτητός,1,0.0,99.73
Μάγος,1,0.0,99.73
μηχανορράφος,1,0.0,99.73
ἀγύρτης,1,0.0,99.73
ῥαψῳδός,1,0.0,99.73
ἐκλυτήριος,1,0.0,99.73
Κρεότειος,1,0.0,99.73
ἁγηλατέω,1,0.0,99.73
τυραννεύω,1,0.0,99.73
ἐξισωτέος,1,0.0,99.73
ἀντιλέγω,1,0.0,99.73
ἀμφιπλήξ,1,0.0,99.73
δεινόπους,1,0.0,99.73
καταισθάνομαι,1,0.0,99.73
εἰσπλέω,1,0.0,99.73
ἄνορμος,1,0.0,99.73
σύμφωνος,1,0.0,99.73
προπηλακίζω,1,0.0,99.73
αἰνικτός,1,0.0,99.73
ἀσαφής,1,0.0,99.73
ἀνακηρύσσω,1,0.0,99.73
θεσπιέπεια,1,0.0,99.73
Δελφίς,1,0.0,99.73
ἀελλάς,1,0.0,99.73
ἔνοπλος,1,0.0,99.73
ἰσόταυρος,1,0.0,99.74
περιποτάομαι,1,0.0,99.74
οἰωνοθέτης,1,0.0,99.74
ἀποφάσκω,1,0.0,99.74
Λαβδακ́δης,1,0.0,99.74
βασανίζω,1,0.0,99.74
ἐπίδημος,1,0.0,99.74
κατάφημι,1,0.0,99.74
ἡδύπολις,1,0.0,99.74
κακία,1,0.0,99.74
ἀτλητέω,1,0.0,99.74
ἐγχείρημα,1,0.0,99.74
σεμνόμαντις,1,0.0,99.74
ἔρευνα,1,0.0,99.74
Λαιος,1,0.0,99.74
σεαὐτοῦ,1,0.0,99.74
δυναστεία,1,0.0,99.74
ἐραστής,1,0.0,99.74
καταιδέομαι,1,0.0,99.74
φρόνησις,1,0.0,99.74
ναίχι,1,0.0,99.74
προπονέω,1,0.0,99.74
καταμβλύνω,1,0.0,99.74
παραφρόνιμος,1,0.0,99.74
εἰσπέμπω,1,0.0,99.74
διόριζω,1,0.0,99.74
ἀνακίνησις,1,0.0,99.74
σχιστός,1,0.0,99.74
Δελφοί,1,0.0,99.74
Δαυλία,1,0.0,99.74
χνοάζω,1,0.0,99.74
λευκανθής,1,0.0,99.75
ἀποσκοπέω,1,0.0,99.75
διαφανής,1,0.0,99.75
ἐξικετεύω,1,0.0,99.75
νομή,1,0.0,99.75
μέθη,1,0.0,99.75
κνίζω,1,0.0,99.75
ε͂πακούω,1,0.0,99.75
ἐκμετρέω,1,0.0,99.75
συναντιάζω,1,0.0,99.75
τροχηλάτης,1,0.0,99.75
ἐχθροδαίμων,1,0.0,99.75
ὀκνηρός,1,0.0,99.75
οἰόζωνος,1,0.0,99.75
ἁγνεία,1,0.0,99.75
εὔσεπτος,1,0.0,99.75
ὑψίπους,1,0.0,99.75
ἀπότομος,1,0.0,99.75
ἀφόβητος,1,0.0,99.75
ὑπέροπτος,1,0.0,99.75
ματᾴζω,1,0.0,99.75
Ἀβαί,1,0.0,99.75
Ὀλυμπία,1,0.0,99.75
χειρόδεικτος,1,0.0,99.75
ἐπιθυμίαμα,1,0.0,99.75
εὐέπεια,1,0.0,99.75
Ἴσθμιος,1,0.0,99.75
Πυθόμαντις,1,0.0,99.75
ἄψαυστος,1,0.0,99.75
θέσπισμα,1,0.0,99.75
νύμφευμα,1,0.0,99.76
συνευνάζομαι,1,0.0,99.76
ἀποικέω,1,0.0,99.76
γεννητής,1,0.0,99.76
ἀπαιδία,1,0.0,99.76
ναπαῖος,1,0.0,99.76
πλάνης,1,0.0,99.76
θητεία,1,0.0,99.76
τρίδουλος,1,0.0,99.76
δυσγένεια,1,0.0,99.76
πατριώτης,1,0.0,99.76
ἤρ,1,0.0,99.76
ἀγρόνομος,1,0.0,99.76
εὕρημα,1,0.0,99.76
συμπαίζω,1,0.0,99.76
σταθμάω,1,0.0,99.76
συνᾴδω,1,0.0,99.76
πρώτερος,1,0.0,99.76
ὠνητός,1,0.0,99.76
μεριμνάω,1,0.0,99.76
ἕκμηνος,1,0.0,99.76
τᾶν,1,0.0,99.76
ἐναριθμέω,1,0.0,99.76
παράδειγμα,1,0.0,99.76
ὑπερβολή,1,0.0,99.76
χρησμῳδός,1,0.0,99.76
αὐθαίρετος,1,0.0,99.76
ἀμφιδέξιος,1,0.0,99.76
παιδουργία,1,0.0,99.76
δύστεκνος,1,0.0,99.76
εἰσπαίω,1,0.0,99.76
ἐκθεάομαι,1,0.0,99.77
περιπολέω,1,0.0,99.77
αἰώρα,1,0.0,99.77
ἐκστέλλω,1,0.0,99.77
ἐποικτίζω,1,0.0,99.77
φρίκη,1,0.0,99.77
διαπωτάομαι,1,0.0,99.77
φοράδην,1,0.0,99.77
ἀκουστός,1,0.0,99.77
ἐπόψιμος,1,0.0,99.77
δυσούριστος,1,0.0,99.77
οἴστρημα,1,0.0,99.77
ἐπίπολος,1,0.0,99.77
μόνιμος,1,0.0,99.77
βλεπτός,1,0.0,99.77
στερκτός,1,0.0,99.77
κατάρατος,1,0.0,99.77
ἐπιπόδιος,1,0.0,99.77
ὁμολεχής,1,0.0,99.77
συμβουλεύω,1,0.0,99.77
φραγμός,1,0.0,99.77
ἀποκλείω,1,0.0,99.77
ὕπουλος,1,0.0,99.77
δέον,1,0.0,99.77
γελαστής,1,0.0,99.77
ἀκάλυπτος,1,0.0,99.77
πρακτέος,1,0.0,99.77
οἰκητής,1,0.0,99.77
σπάνις,1,0.0,99.77
παραρρίπτω,1,0.0,99.77
τοιαῦτος,1,0.0,99.77
δηλαδή,1,0.0,99.78
περιοράω,1,0.0,99.78
ἐκγενής,1,0.0,99.78
συννεύω,1,0.0,99.78
πειστέος,1,0.0,99.78
ἐπιβλέπω,1,0.0,99.78
Αἰτωλίς,1,0.0,99.78
ἑλικτός,1,0.0,99.78
βούπρῳρος,1,0.0,99.78
διαρραίνομαι,1,0.0,99.78
προκηραίνω,1,0.0,99.78
διαδέχομαι,1,0.0,99.78
γηίτης,1,0.0,99.78
ἀκήρυκτος,1,0.0,99.78
ζήτησις,1,0.0,99.78
ἀγέννητος,1,0.0,99.78
λάτρις,1,0.0,99.78
ἐξαφίημι,1,0.0,99.78
Εὐβοΐς,1,0.0,99.78
φλογίζω,1,0.0,99.78
κρατιστεύω,1,0.0,99.78
εὔμνηστος,1,0.0,99.78
ἀνάνδρωτος,1,0.0,99.78
Κρήσιος,1,0.0,99.78
στροφάς,1,0.0,99.78
ἀπεικάζω,1,0.0,99.78
θυμοφθορέω,1,0.0,99.78
ἄμοχθος,1,0.0,99.78
σύνθημα,1,0.0,99.78
διαιρετός,1,0.0,99.78
τρίμηνος,1,0.0,99.79
ἀλύπητος,1,0.0,99.79
νημέρτεια,1,0.0,99.79
ἐκπηδάω,1,0.0,99.79
εὐφημία,1,0.0,99.79
καταστεφής,1,0.0,99.79
βουθερής,1,0.0,99.79
εὐμάρεια,1,0.0,99.79
Μηλιεύς,1,0.0,99.79
ἄτομος,1,0.0,99.79
γψνή,1,0.0,99.79
ἀλαλαγή,1,0.0,99.79
εὐφαρέτρης,1,0.0,99.79
ἀναταράσσω,1,0.0,99.79
εὐοῖ,1,0.0,99.79
ἀντίπρῳρος,1,0.0,99.79
Εὐβοιίς,1,0.0,99.79
Ὀμφάλη,1,0.0,99.79
ἀγχιστήρ,1,0.0,99.79
Ἐυρύτειος,1,0.0,99.79
Τιρύνθιος,1,0.0,99.79
πυργώδης,1,0.0,99.79
πρατός,1,0.0,99.79
ὑπερχλίω,1,0.0,99.79
ἅλωσις,1,0.0,99.79
ἀπάτωρ,1,0.0,99.79
τεκνοῦς,1,0.0,99.79
διήνεμος,1,0.0,99.79
λάτρευμα,1,0.0,99.79
Ομφάλη,1,0.0,99.79
ῥιπτός,1,0.0,99.79
παρωθέω,1,0.0,99.8
φυτοσπόρος,1,0.0,99.8
ἔγκλημα,1,0.0,99.8
ἐνθερμαίνω,1,0.0,99.8
συνεξακούω,1,0.0,99.8
ἀνανεόομαι,1,0.0,99.8
Εὐβοικός,1,0.0,99.8
σιγηλός,1,0.0,99.8
ἐξακριβόω,1,0.0,99.8
ληρέω,1,0.0,99.8
καταστράπτω,1,0.0,99.8
οἰταῖος,1,0.0,99.8
ἀντανίστημι,1,0.0,99.8
πύκτης,1,0.0,99.8
μεμπτός,1,0.0,99.8
ἀψευδέω,1,0.0,99.8
ἀγνώμων,1,0.0,99.8
δυσμαχέω,1,0.0,99.8
προσαρμόζω,1,0.0,99.8
τινάκτωρ,1,0.0,99.8
πάμπληκτος,1,0.0,99.8
παγκόνιτος,1,0.0,99.8
τετράορος,1,0.0,99.8
Οἰνιάδαι,1,0.0,99.8
ῥαβδονομέω,1,0.0,99.8
ἀναμίξ,1,0.0,99.8
ἀμφίπλεκτος,1,0.0,99.8
ὀλόεις,1,0.0,99.8
τηλαυγής,1,0.0,99.8
θεατής,1,0.0,99.8
ἀμφινείκητος,1,0.0,99.8
συγκατοικτίζομαι,1,0.0,99.81
παρεισδέχομαι,1,0.0,99.81
ἐμπόλημα,1,0.0,99.81
ὑπαγκάλισμα,1,0.0,99.81
οἰκούριος,1,0.0,99.81
ὑπεκτρέπω,1,0.0,99.81
λώφημα,1,0.0,99.81
Εὐνος,1,0.0,99.81
κομήτης,1,0.0,99.81
διαρροιζέω,1,0.0,99.81
ἀμφίθρεπτος,1,0.0,99.81
μελάγχολος,1,0.0,99.81
κηλητήριος,1,0.0,99.81
θέλκτρον,1,0.0,99.81
προσομιλέω,1,0.0,99.81
ταναυφής,1,0.0,99.81
ἀμφιδύω,1,0.0,99.81
ταυροσφάγος,1,0.0,99.81
πομπεύω,1,0.0,99.81
πρόσδεγμα,1,0.0,99.81
παραναιετάω,1,0.0,99.81
Μηλίς,1,0.0,99.81
Πυλᾶτις,1,0.0,99.81
ἐπάνειμι,1,0.0,99.81
καλλιβόας,1,0.0,99.81
ἀντίλυρος,1,0.0,99.81
θεία,1,0.0,99.81
δυοκαιδεκάμηνος,1,0.0,99.81
ἀπόπτολις,1,0.0,99.81
πολύκωπος,1,0.0,99.81
πανίμερος,1,0.0,99.82
πάγχριστος,1,0.0,99.82
ἐνδυτήρ,1,0.0,99.82
ψάω,1,0.0,99.82
δύσνιπτος,1,0.0,99.82
πρόρρητος,1,0.0,99.82
ἀρτίχριστος,1,0.0,99.82
συμπτύσσω,1,0.0,99.82
ζύγαστρον,1,0.0,99.82
ἀλαμπής,1,0.0,99.82
ἀσύμβλητος,1,0.0,99.82
κάταγμα,1,0.0,99.82
προχρίω,1,0.0,99.82
ἡλιώτης,1,0.0,99.82
καταψήχω,1,0.0,99.82
εἰκαστός,1,0.0,99.82
ἔκβρωμα,1,0.0,99.82
πρίων,1,0.0,99.82
ἀναζέω,1,0.0,99.82
θρομβώδης,1,0.0,99.82
Βάκχιος,1,0.0,99.82
ἄτρακτος,1,0.0,99.82
προξενέω,1,0.0,99.82
πέπειρα,1,0.0,99.82
μαστήρ,1,0.0,99.82
ἀγένητος,1,0.0,99.82
Κήναιος,1,0.0,99.82
τεμένιος,1,0.0,99.82
πολύθυτος,1,0.0,99.82
προεξεφίεμαι,1,0.0,99.82
ὀδαγμός,1,0.0,99.82
ἀντίσπαστος,1,0.0,99.83
ῥιπτέω,1,0.0,99.83
ἀνθάπτομαι,1,0.0,99.83
διώδυνος,1,0.0,99.83
λυγίζω,1,0.0,99.83
ἐκραίνω,1,0.0,99.83
ἀνευφημέω,1,0.0,99.83
Λοκρός,1,0.0,99.83
δυσπάρευνος,1,0.0,99.83
λυμαντής,1,0.0,99.83
πρόσεδρος,1,0.0,99.83
συνηγορέω,1,0.0,99.83
προσμείγνυμι,1,0.0,99.83
τελεόμηνος,1,0.0,99.83
ἀναδοχή,1,0.0,99.83
αὐτόπαις,1,0.0,99.83
κατουρίζω,1,0.0,99.83
δολοποιός,1,0.0,99.83
ὑποφόνιος,1,0.0,99.83
δολιόμυθος,1,0.0,99.83
ἐπιζέω,1,0.0,99.83
ἐπιμολεῖν,1,0.0,99.83
συνοφρυόομαι,1,0.0,99.83
καινοποιέω,1,0.0,99.83
διαιστόω,1,0.0,99.83
παραστάτις,1,0.0,99.83
χειροποιέω,1,0.0,99.83
νέορτος,1,0.0,99.83
οὐσία,1,0.0,99.83
εἰσορμάω,1,0.0,99.83
ἐπισκιάζω,1,0.0,99.84
ἐπενθρῴσκω,1,0.0,99.84
εὐνήτης,1,0.0,99.84
σύντονος,1,0.0,99.84
περονίς,1,0.0,99.84
λωπίζω,1,0.0,99.84
δρομαῖος,1,0.0,99.84
ἀμφιπλήj,1,0.0,99.84
πλευρόθεν,1,0.0,99.84
ὀρφανίζω,1,0.0,99.84
ἑστιῶτις,1,0.0,99.84
ταρβαλέος,1,0.0,99.84
δυσαπάλλακτος,1,0.0,99.84
προκλαίω,1,0.0,99.84
ὀξύφωνος,1,0.0,99.84
ἐξόμιλος,1,0.0,99.84
ἄψοφος,1,0.0,99.84
ἄπλετος,1,0.0,99.84
ἐμμέμονα,1,0.0,99.84
βρύκω,1,0.0,99.84
κρηπίς,1,0.0,99.84
χειροτέχνης,1,0.0,99.84
ἰατορία,1,0.0,99.84
κατακηλέω,1,0.0,99.84
ἀπρόσβατος,1,0.0,99.84
φύτωρ,1,0.0,99.84
ἀνεπίφθονος,1,0.0,99.84
αὐθαίμων,1,0.0,99.84
δολῶπις,1,0.0,99.84
προσμάσσω,1,0.0,99.84
ἀρτηρία,1,0.0,99.84
ἄγλωσσος,1,0.0,99.85
ἀγύμναστος,1,0.0,99.85
ἀπροσήγορος,1,0.0,99.85
διφυής,1,0.0,99.85
Ἐρυμάνθιος,1,0.0,99.85
τρίκρανος,1,0.0,99.85
ἀπρόσμαχος,1,0.0,99.85
ἐκπορθέω,1,0.0,99.85
ἄναρθρος,1,0.0,99.85
καταρρακόω,1,0.0,99.85
παραμιμνήσκομαι,1,0.0,99.85
ἀπαμπλακεῖν,1,0.0,99.85
στέργημα,1,0.0,99.85
φαρμακεύς,1,0.0,99.85
ἐκμαίνω,1,0.0,99.85
ἐξυπηρετέω,1,0.0,99.85
εἰσγράφω,1,0.0,99.85
χαμαικοίτης,1,0.0,99.85
ὀξύνω,1,0.0,99.85
πειθαρχέω,1,0.0,99.85
βαθύρριζος,1,0.0,99.85
ἔλαιος,1,0.0,99.85
πεύκινος,1,0.0,99.85
ὑπαίθω,1,0.0,99.85
φθόνησις,1,0.0,99.85
φορά,1,0.0,99.85
πλήρωμα,1,0.0,99.85
προσψαύω,1,0.0,99.85
προσνέμω,1,0.0,99.85
Εὐρύτειος,1,0.0,99.85
ἐργασείω,1,0.0,99.85
δυσσεβέω,1,0.0,99.86
παῦλα,1,0.0,99.86
ἀνακινέω,1,0.0,99.86
λιθοκόλλητος,1,0.0,99.86
ἀεκούσιος,1,0.0,99.86
συγγνωμοσύνη,1,0.0,99.86
ἀγνωμοσύνη,1,0.0,99.86
καινοπαθής,1,0.0,99.86
νεοχάρακτος,1,0.0,99.86
Λάκαινα,1,0.0,99.86
ξιφοκτόνος,1,0.0,99.86
τυρσηνός,1,0.0,99.86
σακεσφόρος,1,0.0,99.86
θελοντής,1,0.0,99.86
εἴσειδον,1,0.0,99.86
εἰσέπειτα,1,0.0,99.86
κυνηγία,1,0.0,99.86
δυσλόγιστος,1,0.0,99.86
ἐπεμπίπτω,1,0.0,99.86
κἄν,1,0.0,99.86
στρατηγίς,1,0.0,99.86
ἄδαστος,1,0.0,99.86
εἰσπίπτω,1,0.0,99.86
πολύκερως,1,0.0,99.86
μανιάς,1,0.0,99.86
συνδέομαι,1,0.0,99.86
εὐκέραος,1,0.0,99.86
ἀπόστροφος,1,0.0,99.86
σκοτόω,1,0.0,99.86
προσκαλέω,1,0.0,99.86
λαέρτης,1,0.0,99.87
κίναδος,1,0.0,99.87
ἐπίτριπτος,1,0.0,99.87
ἐνστάτης,1,0.0,99.87
φοινίσσω,1,0.0,99.87
συγκαταζεύγνυμι,1,0.0,99.87
ἐνάγω,1,0.0,99.87
ζαμενής,1,0.0,99.87
κακόθρους,1,0.0,99.87
θόρυβος,1,0.0,99.87
ἱππομανής,1,0.0,99.87
δύσκλεια,1,0.0,99.87
εὔπειστος,1,0.0,99.87
θορυβέω,1,0.0,99.87
παταγέω,1,0.0,99.87
ταυροπόλος,1,0.0,99.87
ἐλαφηβολία,1,0.0,99.87
χαλκοθώραξ,1,0.0,99.87
φρενόθεν,1,0.0,99.87
Σισυφίδης,1,0.0,99.87
εὐήνεμος,1,0.0,99.87
καγχάζω,1,0.0,99.87
βαρυάλγητος,1,0.0,99.87
ὠμοκρατής,1,0.0,99.87
ἡμερία,1,0.0,99.87
ἀναχέω,1,0.0,99.87
δοριάλωτος,1,0.0,99.87
ὑπεῖπον,1,0.0,99.87
ἐκπυνθάνομαι,1,0.0,99.87
ἀπολωβάομαι,1,0.0,99.87
χειροδάικτος,1,0.0,99.87
αἱμοβαφής,1,0.0,99.88
φευκτός,1,0.0,99.88
συγκατακτείνω,1,0.0,99.88
παράπληκτος,1,0.0,99.88
ἱππονώμας,1,0.0,99.88
πλευροκοπέω,1,0.0,99.88
ἱπποδέτης,1,0.0,99.88
λιθόλευστος,1,0.0,99.88
ὑποτείνω,1,0.0,99.88
εἰσλεύσσω,1,0.0,99.88
παραπράσσω,1,0.0,99.88
διπλάζω,1,0.0,99.88
αὐχενίζω,1,0.0,99.88
κάρον,1,0.0,99.88
ἄρνειος,1,0.0,99.88
ἀπρίξ,1,0.0,99.88
βαρύψυχος,1,0.0,99.88
ἀψόφητος,1,0.0,99.88
ἄποτος,1,0.0,99.88
σιδηροκμής,1,0.0,99.88
διαφοιβάζω,1,0.0,99.88
λεηλατέω,1,0.0,99.88
ἀμφίδρομος,1,0.0,99.88
συνδαίζω,1,0.0,99.88
εὐκάρδιος,1,0.0,99.88
ἐκνέμομαι,1,0.0,99.88
κακοπινής,1,0.0,99.88
προπάτωρ,1,0.0,99.88
δισσάρχης,1,0.0,99.88
δίπαλτος,1,0.0,99.88
πάραλος,1,0.0,99.89
ἀναπνοή,1,0.0,99.89
ἐντυγχάνω,1,0.0,99.89
καλλιστεῖον,1,0.0,99.89
ἀριστεία,1,0.0,99.89
Ατρείδης,1,0.0,99.89
παντουργός,1,0.0,99.89
ἀριστεῖα,1,0.0,99.89
ζητητέος,1,0.0,99.89
ἄσπλαγχνος,1,0.0,99.89
