Word,Count,Percentage of total,Cumulative percentage of total
μέγας,1294,4.13,4.13
πρότερος,633,2.02,6.16
ἀγαθός,580,1.85,8.01
καλός,554,1.77,9.78
πλείων,484,1.55,11.32
δίκαιος,466,1.49,12.81
ἴδιος,460,1.47,14.28
πλεῖστος,372,1.19,15.47
λοιπός,357,1.14,16.61
κοινός,348,1.11,17.72
κακός,340,1.09,18.81
ἀληθής,338,1.08,19.89
δεινός,277,0.88,20.77
ὕστερος,264,0.84,21.62
ἄξιος,264,0.84,22.46
ἐναντίος,250,0.8,23.26
Ἀθηναῖος,246,0.79,24.04
οἰκεῖος,242,0.77,24.82
μικρός,237,0.76,25.58
νέος,215,0.69,26.26
ταχύς,211,0.67,26.94
πεζός,211,0.67,27.61
δῆλος,197,0.63,28.24
δυνατός,193,0.62,28.86
ἱκανός,192,0.61,29.47
αἴτιος,187,0.6,30.07
ἴσος,185,0.59,30.66
ἄριστος,168,0.54,31.19
φανερός,168,0.54,31.73
ἥσσων,156,0.5,32.23
ἐπιτήδειος,151,0.48,32.71
ἀναγκαῖος,151,0.48,33.19
πολέμιος,151,0.48,33.68
ἐλάσσων,149,0.48,34.15
ἐλεύθερος,144,0.46,34.61
μέσος,143,0.46,35.07
βελτίων,141,0.45,35.52
βραχύς,138,0.44,35.96
ἡδύς,133,0.42,36.39
πρέσβυς,129,0.41,36.8
χαλεπός,127,0.41,37.2
αἰσχρός,125,0.4,37.6
παλαιός,117,0.37,37.98
ἀρχαῖος,115,0.37,38.34
ἰσχυρός,115,0.37,38.71
ναυτικός,115,0.37,39.08
κύριος,114,0.36,39.44
φίλος,111,0.35,39.8
τελευταῖος,110,0.35,40.15
μυρίος,108,0.35,40.49
μακρός,107,0.34,40.84
ὅμοιος,106,0.34,41.17
ἑτοῖμος,106,0.34,41.51
πλούσιος,106,0.34,41.85
παραπλήσιος,105,0.34,42.19
χρύσεος,105,0.34,42.52
ὅσιος,104,0.33,42.85
ἔνιοι,104,0.33,43.19
πονηρός,102,0.33,43.51
χρήσιμος,98,0.31,43.83
σοφός,98,0.31,44.14
Ἑλληνικός,97,0.31,44.45
αἰχμάλωτος,95,0.3,44.75
ὑπεναντίος,94,0.3,45.05
δημόσιος,93,0.3,45.35
πλέος,93,0.3,45.65
πολιτικός,93,0.3,45.94
ἀδύνατος,92,0.29,46.24
ῥᾴδιος,91,0.29,46.53
χρηστός,88,0.28,46.81
ἄδικος,85,0.27,47.08
ἐπιφανής,84,0.27,47.35
κράτιστος,83,0.27,47.61
ἥκιστος,80,0.26,47.87
ἐχθρός,80,0.26,48.12
ἱερός,80,0.26,48.38
πολεμικός,80,0.26,48.64
ψευδής,78,0.25,48.89
ἑκών,77,0.25,49.13
κρείσσων,74,0.24,49.37
πάτριος,73,0.23,49.6
τηλικοῦτος,72,0.23,49.83
ἐρῆμος,70,0.22,50.05
πατρῷος,69,0.22,50.27
ἀμείνων,68,0.22,50.49
ἀλλότριος,67,0.21,50.71
λαμπρός,67,0.21,50.92
συγγενής,66,0.21,51.13
δεξιός,65,0.21,51.34
ἀσφαλής,64,0.2,51.54
χείρων,63,0.2,51.74
βέλτιστος,63,0.2,51.95
βασιλικός,62,0.2,52.14
ὑστεραῖος,61,0.19,52.34
φαῦλος,60,0.19,52.53
σαφής,58,0.19,52.72
κατήγορος,58,0.19,52.9
μέτριος,57,0.18,53.08
ἐλάχιστος,56,0.18,53.26
φοβερός,54,0.17,53.43
συνεχής,54,0.17,53.61
σύμμαχος,53,0.17,53.78
θαυμαστός,52,0.17,53.94
ἄπιστος,52,0.17,54.11
ἐπιχώριος,52,0.17,54.27
σώφρων,51,0.16,54.44
γυμνός,51,0.16,54.6
εὔνους,51,0.16,54.76
νόμιμος,50,0.16,54.92
εὐδαίμων,50,0.16,55.08
ὕπατος,50,0.16,55.24
ἔσχατος,48,0.15,55.4
ἀνόσιος,48,0.15,55.55
ὁμοῖος,48,0.15,55.7
παράδοξος,48,0.15,55.86
θεῖος1,47,0.15,56.01
βέβαιος,47,0.15,56.16
βαρύς,47,0.15,56.31
βάρβαρος,47,0.15,56.46
ἱππικός,46,0.15,56.6
ἀέκων,45,0.14,56.75
ἀσθενής,45,0.14,56.89
ἀξιόλογος,45,0.14,57.03
καινός,44,0.14,57.17
ἀθρόος,44,0.14,57.32
διάφορος,44,0.14,57.46
πολυτελής,43,0.14,57.59
ἥμισυς,43,0.14,57.73
ἀνθρώπινος,42,0.13,57.86
πρόθυμος,42,0.13,58.0
Μηδικός,41,0.13,58.13
πεζικός,41,0.13,58.26
γνώριμος,40,0.13,58.39
Περσικός,40,0.13,58.52
ὑποχείριος,40,0.13,58.64
σεμνός,38,0.12,58.77
ἐγκρατής,38,0.12,58.89
συχνός,38,0.12,59.01
Τρωικός,38,0.12,59.13
πιστός2,37,0.12,59.25
Ἀττικός,37,0.12,59.37
Λακωνικός,37,0.12,59.48
παράνομος,36,0.12,59.6
γενναῖος,36,0.12,59.71
ὁλοσχερής,36,0.12,59.83
ἔνοχος,35,0.11,59.94
ἐνδεής,35,0.11,60.05
ἄτοπος,35,0.11,60.16
βίαιος,35,0.11,60.28
ἀφανής,34,0.11,60.39
ἄδηλος,34,0.11,60.49
ὀρθός,34,0.11,60.6
λευκός,34,0.11,60.71
στρατιωτικός,34,0.11,60.82
περισσός,33,0.11,60.93
ἐρωτικός,33,0.11,61.03
ἔνδοξος,33,0.11,61.14
ἄπειρος1,33,0.11,61.24
ἄπορος,33,0.11,61.35
αὐτόνομος,33,0.11,61.45
σμικρός,33,0.11,61.56
κεφάλαιος,32,0.1,61.66
πλήρης,32,0.1,61.76
μεστός,32,0.1,61.86
καθαρός,31,0.1,61.96
ἀκριβής,31,0.1,62.06
τάχιστος,31,0.1,62.16
ἀληθινός,31,0.1,62.26
Ῥωμαῖος,31,0.1,62.36
εὐώνυμος,31,0.1,62.46
ἐπίτροπος,30,0.1,62.55
ὑπόλοιπος,30,0.1,62.65
ἀκόλουθος,30,0.1,62.75
χρηματιστικός,30,0.1,62.84
κενός,29,0.09,62.93
θνητός,29,0.09,63.03
αἱρετός,29,0.09,63.12
πολλαπλάσιος,29,0.09,63.21
βαθύς,29,0.09,63.31
καρτερός,29,0.09,63.4
λεπτός,28,0.09,63.49
ἐπιεικής,28,0.09,63.58
φιλότιμος,28,0.09,63.67
φιλάνθρωπος,28,0.09,63.76
συνήθης,28,0.09,63.84
ξενικός,28,0.09,63.93
ἀντίπαλος,28,0.09,64.02
δοῦλος,28,0.09,64.11
ἀπόρρητος,28,0.09,64.2
τέλειος,28,0.09,64.29
σπουδαῖος,27,0.09,64.38
ταὐτός,27,0.09,64.46
φρόνιμος,27,0.09,64.55
Λακεδαιμόνιος,27,0.09,64.64
ποικίλος,27,0.09,64.72
ὡραῖος,26,0.08,64.81
δημοτικός,26,0.08,64.89
εὐφυής,26,0.08,64.97
ὅμορος,26,0.08,65.06
Κορίνθιος,26,0.08,65.14
Ἀφροδίσιος,26,0.08,65.22
παμπολύς,26,0.08,65.3
δυσχερής,26,0.08,65.39
γεωργός,26,0.08,65.47
ἄγριος,25,0.08,65.55
ἔμπειρος,25,0.08,65.63
παντοδαπός,25,0.08,65.71
ὠφέλιμος,25,0.08,65.79
θῆλυς,25,0.08,65.87
γνήσιος,25,0.08,65.95
μείων,25,0.08,66.03
διπλάσιος,25,0.08,66.11
ἀριστερός,25,0.08,66.19
ἄπειρος2,25,0.08,66.27
πιστός1,24,0.08,66.35
αὐτόματος,24,0.08,66.42
ὑψηλός,24,0.08,66.5
ἄλογος,24,0.08,66.58
χάλκεος,24,0.08,66.65
μισθοφόρος,24,0.08,66.73
ἐνεργός,24,0.08,66.81
ξένος2,24,0.08,66.88
ἐπίλεκτος,24,0.08,66.96
ἀθάνατος,23,0.07,67.03
ταπεινός,23,0.07,67.11
ψιλός,23,0.07,67.18
ἀκέραιος,23,0.07,67.25
θεοφιλής,23,0.07,67.33
θρασύς,22,0.07,67.4
ὑπεύθυνος,22,0.07,67.47
μαλακός,22,0.07,67.54
λυπηρός,22,0.07,67.61
τίμιος,22,0.07,67.68
ἀσεβής,22,0.07,67.75
διπλόος,22,0.07,67.82
περιφανής,22,0.07,67.89
ἀργύρεος,22,0.07,67.96
θαυμάσιος,22,0.07,68.03
οἰκονομικός,22,0.07,68.1
ἡλίκος,21,0.07,68.17
καταφανής,21,0.07,68.23
οὐδέτερος,21,0.07,68.3
ἑκούσιος,21,0.07,68.37
ξύλινος,21,0.07,68.44
βοηθός,21,0.07,68.5
ἥμερος,21,0.07,68.57
πικρός,21,0.07,68.64
ἀνδρεῖος,21,0.07,68.7
κρατύς,21,0.07,68.77
πορφύρεος,21,0.07,68.84
στενός,21,0.07,68.9
εὐτελής,21,0.07,68.97
Βοιώτιος,21,0.07,69.04
πρᾶος,21,0.07,69.11
πρόδηλος,20,0.06,69.17
ἀνόητος,20,0.06,69.23
εὔπορος,20,0.06,69.3
βαρβαρικός,20,0.06,69.36
δαιμόνιος,20,0.06,69.43
ἀγεννής,20,0.06,69.49
ἐλαχύς,20,0.06,69.55
σιδήρεος,20,0.06,69.62
ἄχρηστος,19,0.06,69.68
ἐναργής,19,0.06,69.74
Ἄρειος,19,0.06,69.8
ἀνάστατος,19,0.06,69.86
ἐπιμελής,19,0.06,69.92
Μιλήσιος,19,0.06,69.98
ἀξιόχρεως,19,0.06,70.04
συνεργός,19,0.06,70.1
ποσός,19,0.06,70.16
ἐγχώριος,19,0.06,70.22
εὔζωνος,19,0.06,70.28
αὐτόφωρος,18,0.06,70.34
ἐμφανής,18,0.06,70.4
ὁμώνυμος,18,0.06,70.46
εὐπρεπής,18,0.06,70.51
ἀναίτιος,18,0.06,70.57
ἄφθονος,18,0.06,70.63
σφοδρός,18,0.06,70.69
ἀλλόφυλος,18,0.06,70.74
σύμφορος,18,0.06,70.8
περιχαρής,18,0.06,70.86
παράλιος,18,0.06,70.92
ἄσμενος,18,0.06,70.97
πιστός,18,0.06,71.03
Ἰόνιος,18,0.06,71.09
συμμαχικός,18,0.06,71.15
ἀκόλαστος,17,0.05,71.2
γυναικεῖος,17,0.05,71.26
μέλας,17,0.05,71.31
ἀτελής,17,0.05,71.36
νεκρός,17,0.05,71.42
μετέωρος,17,0.05,71.47
δορύφορος,17,0.05,71.53
πυκνός,17,0.05,71.58
περίοικος,17,0.05,71.64
ἄποικος,17,0.05,71.69
ἄπρακτος,17,0.05,71.74
ὑπόσπονδος,17,0.05,71.8
μιαρός,16,0.05,71.85
περιβόητος,16,0.05,71.9
ἄκυρος,16,0.05,71.95
σῶς,16,0.05,72.0
εὐσεβής,16,0.05,72.05
σωματικός,16,0.05,72.11
ὑπήκοος,16,0.05,72.16
ὑγιής,16,0.05,72.21
ἄλκιμος,16,0.05,72.26
Σικελικός,16,0.05,72.31
ὠμός,16,0.05,72.36
πιθανός,16,0.05,72.41
ἀνάξιος,16,0.05,72.46
δορυφόρος,16,0.05,72.51
ἄτιμος,16,0.05,72.57
ἐχυρός,16,0.05,72.62
ἐπίπεδος,16,0.05,72.67
ἁπλόος,15,0.05,72.72
εὐγενής,15,0.05,72.76
ἀργός2,15,0.05,72.81
ποιητέος,15,0.05,72.86
μακάριος,15,0.05,72.91
ὑπηρετικός,15,0.05,72.96
ὁμόφυλος,15,0.05,73.0
ὑπήκους,15,0.05,73.05
πρακτικός,15,0.05,73.1
Πελασγικός,15,0.05,73.15
μεσόγαιος,15,0.05,73.2
ὁμότιμος,15,0.05,73.24
ἀνδροφόνος,14,0.04,73.29
ἐλευθέριος,14,0.04,73.33
γέλοιος,14,0.04,73.38
ὀρφανός,14,0.04,73.42
ἄκαιρος,14,0.04,73.47
θάσσων,14,0.04,73.51
δειλός,14,0.04,73.56
εὔλογος,14,0.04,73.6
θεῖος,14,0.04,73.65
θερμός,14,0.04,73.69
βραδύς,14,0.04,73.73
ἄκρος,14,0.04,73.78
σπάνιος,14,0.04,73.82
παχύς,14,0.04,73.87
νεώτερος,14,0.04,73.91
αὐτάρκης,14,0.04,73.96
οὐδαμός,14,0.04,74.0
γεραιός,14,0.04,74.05
παιδικός,14,0.04,74.09
συνετός,14,0.04,74.14
χρόνιος,14,0.04,74.18
ἐμφύλιος,14,0.04,74.23
Τυρρηνικός,14,0.04,74.27
μάχιμος,14,0.04,74.32
παράλληλος,14,0.04,74.36
ἀντίος,14,0.04,74.41
ἔννομος,13,0.04,74.45
ἔμπορος,13,0.04,74.49
ἀκίνδυνος,13,0.04,74.53
Ὀλύμπιος,13,0.04,74.57
ταλαίπωρος,13,0.04,74.61
ἀμ̄ακαῖος,13,0.04,74.65
εὐήθης,13,0.04,74.7
ἕνος,13,0.04,74.74
εἴκοσιν,13,0.04,74.78
ὕποπτος,13,0.04,74.82
εὐτυχής,13,0.04,74.86
ἀμήχανος,13,0.04,74.9
λίθινος,13,0.04,74.95
διαβόητος,13,0.04,74.99
ἄκρατος,13,0.04,75.03
σκληρός,13,0.04,75.07
Συρακούσιος,13,0.04,75.11
ὄλβιος,13,0.04,75.15
νυκτερινός,13,0.04,75.19
ἐνιαύσιος,13,0.04,75.24
ὀξύς2,13,0.04,75.28
ἀνθρώπειος,13,0.04,75.32
Παιανιεύς,13,0.04,75.36
ἀστυγείτων,13,0.04,75.4
βασίλειος,13,0.04,75.44
λυσιτελής,13,0.04,75.49
ἐπισφαλής,13,0.04,75.53
φίλιος,13,0.04,75.57
παράβολος,13,0.04,75.61
ἀτείχιστος,13,0.04,75.65
ὀλιγαρχικός,12,0.04,75.69
κωμικός,12,0.04,75.73
κακοῦργος,12,0.04,75.77
ἀπαράσκευος,12,0.04,75.81
ἄκριτος,12,0.04,75.84
ἀνήκεστος,12,0.04,75.88
τραγικός,12,0.04,75.92
εὔκαιρος,12,0.04,75.96
ἄψυχος,12,0.04,76.0
ἀντίδικος,12,0.04,76.04
ἄθλιος,12,0.04,76.07
χαρίεις,12,0.04,76.11
Βαβυλώνιος,12,0.04,76.15
ἀπόγονος,12,0.04,76.19
ἁγνός,12,0.04,76.23
τάλας,12,0.04,76.27
περίβολος,12,0.04,76.3
ἄδοξος,12,0.04,76.34
ἱστορικός,12,0.04,76.38
χαριστήριος,12,0.04,76.42
αὐτόμολος,12,0.04,76.46
τυραννικός,12,0.04,76.5
Ἀργεῖος,12,0.04,76.53
Κρητικός,12,0.04,76.57
πελάγιος,12,0.04,76.61
ἔγγιστος,12,0.04,76.65
ἀπαθής,12,0.04,76.69
μισθόφορος,12,0.04,76.73
κόσμιος,11,0.04,76.76
ζηλωτός,11,0.04,76.8
ἔντιμος,11,0.04,76.83
ἀρχηγός,11,0.04,76.87
ἔμψυχος,11,0.04,76.9
προτεραῖος,11,0.04,76.94
Πύθιος,11,0.04,76.97
βλαβερός,11,0.04,77.01
μεγαλόψυχος,11,0.04,77.04
ἐπώνυμος,11,0.04,77.08
ἰδιωτικός,11,0.04,77.11
δουλικός,11,0.04,77.15
Ἀρκαδικός,11,0.04,77.18
Αἰγύπτιος,11,0.04,77.22
κοῦφος,11,0.04,77.25
ἄφρων,11,0.04,77.29
παντοῖος,11,0.04,77.32
μοναρχικός,11,0.04,77.36
ὑγρός,11,0.04,77.39
ἔκγονος,11,0.04,77.43
στρατηγικός,11,0.04,77.46
ἀκίνητος,11,0.04,77.5
δόκιμος,11,0.04,77.53
ὁμόγλωσσος,11,0.04,77.57
πλάγιος,11,0.04,77.6
προσφιλής,11,0.04,77.64
θεοπρόπος,11,0.04,77.67
τετράγωνος,11,0.04,77.71
ὑπερδέξιος,11,0.04,77.74
καταδεής,10,0.03,77.78
γηραιός,10,0.03,77.81
νήπιος,10,0.03,77.84
τιμωρός,10,0.03,77.87
ὑπερήμερος,10,0.03,77.9
σχέτλιος,10,0.03,77.94
βάσκανος,10,0.03,77.97
μεγαλοπρεπής,10,0.03,78.0
πρόχειρος,10,0.03,78.03
φυσικός,10,0.03,78.06
Σάμιος,10,0.03,78.1
κόιλος,10,0.03,78.13
ἀνωφελής,10,0.03,78.16
θερινός,10,0.03,78.19
ἀχρεῖος,10,0.03,78.22
Λιβυκός,10,0.03,78.26
σύντομος,10,0.03,78.29
ψυχρός,10,0.03,78.32
Ἠλεῖος,10,0.03,78.35
χαλκοῦς,10,0.03,78.38
ξένος,10,0.03,78.41
βάναυσος,10,0.03,78.45
πρόσοικος,10,0.03,78.48
ἀφύλακτος,10,0.03,78.51
πένης,10,0.03,78.54
δυσμενής,10,0.03,78.57
χειμερινός,10,0.03,78.61
ἀνθύπατος,10,0.03,78.64
παράλογος,10,0.03,78.67
αἰφνίδιος,10,0.03,78.7
δεσποτικός,10,0.03,78.73
σκεπτέος,10,0.03,78.77
δισσός,10,0.03,78.8
τετρακισμύριοι,10,0.03,78.83
σύμμετρος,10,0.03,78.86
ἄνοπλος,10,0.03,78.89
ἅγιος,10,0.03,78.93
ὀρεινός,10,0.03,78.96
ἐρυμνός,10,0.03,78.99
ἀβλαβής,10,0.03,79.02
ὑπαίθριος,10,0.03,79.05
ἄνισος,9,0.03,79.08
πατρικός,9,0.03,79.11
φίλτατος,9,0.03,79.14
ἀμαθής,9,0.03,79.17
εὔορκος,9,0.03,79.2
Ἑλλήνιος,9,0.03,79.23
ἐφάμιλλος,9,0.03,79.26
παραθαλάσσιος,9,0.03,79.28
ἐπίβουλος,9,0.03,79.31
μάταιος,9,0.03,79.34
ἀθέμιστος,9,0.03,79.37
γλυκύς,9,0.03,79.4
Ποντικός,9,0.03,79.43
Θηβαῖος,9,0.03,79.46
παντοδαπής,9,0.03,79.49
ἀνώτερος,9,0.03,79.51
Βυζάντιος,9,0.03,79.54
ἄπληστος,9,0.03,79.57
εὐμενής,9,0.03,79.6
λαιός,9,0.03,79.63
ὁμοεθνής,9,0.03,79.66
δημοκρατικός,9,0.03,79.69
ἀριστοκρατικός,9,0.03,79.72
εὐειδής,9,0.03,79.74
εὔθετος,9,0.03,79.77
ἀσαφής,9,0.03,79.8
δαψιλής,9,0.03,79.83
ὀχυρός,9,0.03,79.86
αὔτανδρος,9,0.03,79.89
πραγματικός,9,0.03,79.92
ἐπικαίριος,9,0.03,79.95
ἐπανάγκης,8,0.03,79.97
ὑπερόριος,8,0.03,80.0
κάκουργος,8,0.03,80.02
ἀθῷος,8,0.03,80.05
ἀνιαρός,8,0.03,80.07
ἔμφυτος,8,0.03,80.1
ἐντελής,8,0.03,80.12
κατάδηλος,8,0.03,80.15
φιλόπονος,8,0.03,80.18
τραχύς,8,0.03,80.2
χωλός,8,0.03,80.23
ἀλλοῖος,8,0.03,80.25
Ἰωνικός,8,0.03,80.28
Συρακόσιος,8,0.03,80.3
Χῖος,8,0.03,80.33
ἑωθινός,8,0.03,80.35
Σωκρατικός,8,0.03,80.38
τολμηρός,8,0.03,80.41
τυφλός,8,0.03,80.43
ἀστεῖος,8,0.03,80.46
καταπληκτικός,8,0.03,80.48
ἀόριστος,8,0.03,80.51
οἰκτρός,8,0.03,80.53
ἄρρητος,8,0.03,80.56
Ἰταλικός,8,0.03,80.58
ἑπτακαίδεκα,8,0.03,80.61
ἐπίπονος,8,0.03,80.64
ἀφυής,8,0.03,80.66
αἴσιος,8,0.03,80.69
εὔρωστος,8,0.03,80.71
ἡγεμονικός,8,0.03,80.74
ῥητέος,8,0.03,80.76
σύνεδρος,8,0.03,80.79
προσεχής,8,0.03,80.81
ἀξιοθέατος,8,0.03,80.84
ἐμπόδιος,8,0.03,80.87
δύσβατος,8,0.03,80.89
νομιστέος,8,0.03,80.92
προφανής,8,0.03,80.94
τακτικός,8,0.03,80.97
δημοτελής,7,0.02,80.99
φορτικός,7,0.02,81.01
ἀπαίδευτος,7,0.02,81.03
ἀναιδής,7,0.02,81.06
ὑπερήφανος,7,0.02,81.08
ἔξαρνος,7,0.02,81.1
ἡρωικός,7,0.02,81.12
προπετής,7,0.02,81.15
ἀήσσητος,7,0.02,81.17
κατάρατος,7,0.02,81.19
δύσκολος,7,0.02,81.21
σύνοικος,7,0.02,81.24
φονικός,7,0.02,81.26
ἄσημος,7,0.02,81.28
σκαιός,7,0.02,81.3
ἄβατος,7,0.02,81.33
ἄνανδρος,7,0.02,81.35
ἀλίμενος,7,0.02,81.37
θαλάσσιος,7,0.02,81.39
διαπόντιος,7,0.02,81.41
ἁβρός,7,0.02,81.44
ἁπαλός,7,0.02,81.46
ῥᾴθυμος,7,0.02,81.48
μακαριστός,7,0.02,81.5
σκύτινος,7,0.02,81.53
ἐπίσημος,7,0.02,81.55
πλησίος,7,0.02,81.57
σύντονος,7,0.02,81.59
ἰσχνός,7,0.02,81.62
Ῥόδιος,7,0.02,81.64
οὐράνιος,7,0.02,81.66
εὐχερής,7,0.02,81.68
ἀηδής,7,0.02,81.71
ἀνίκητος,7,0.02,81.73
ξηρός,7,0.02,81.75
Ἀναφλύστιος,7,0.02,81.77
εὔτακτος,7,0.02,81.79
ἀχάριστος,7,0.02,81.82
ἀντίγραφον,7,0.02,81.84
Κοθωκίδης,7,0.02,81.86
ῥητός,7,0.02,81.88
ἐαρινός,7,0.02,81.91
ὠνητός,7,0.02,81.93
σύναρχος,7,0.02,81.95
στενωπός,7,0.02,81.97
δυώδεκα,7,0.02,82.0
εὐμαρής,7,0.02,82.02
μαντικός,7,0.02,82.04
ἐπάλληλος,7,0.02,82.06
ἄτρωτος,7,0.02,82.09
θηριώδης,7,0.02,82.11
κωφός,7,0.02,82.13
νικητήριος,7,0.02,82.15
πολυχρόνιος,7,0.02,82.17
μυθώδης,7,0.02,82.2
πολλοστός,7,0.02,82.22
κάλως,7,0.02,82.24
βόρειος,7,0.02,82.26
σύντροφος,7,0.02,82.29
ἔκπλεος,7,0.02,82.31
θέσφατος,7,0.02,82.33
ὁμομήτριος,7,0.02,82.35
χειροποίητος,7,0.02,82.38
πλείωνίων,7,0.02,82.4
εὐθαρσής,7,0.02,82.42
ἀνυπόστατος,7,0.02,82.44
κατάφρακτος,7,0.02,82.47
ἡγητέον,7,0.02,82.49
σκηπτοῦχος,7,0.02,82.51
ἀνόμοιος,6,0.02,82.53
καταγέλαστος,6,0.02,82.55
μηδέτερος,6,0.02,82.57
εὔδηλος,6,0.02,82.59
ἀργύρειος,6,0.02,82.61
ἐσθλός,6,0.02,82.63
εὐσχήμων,6,0.02,82.64
ἀκρατής,6,0.02,82.66
ἀνώμοτος,6,0.02,82.68
φλαῦρος,6,0.02,82.7
ἔχθιστος,6,0.02,82.72
ἐξαιρετός,6,0.02,82.74
Καρύστιος,6,0.02,82.76
πτηνός,6,0.02,82.78
πρόσφορος,6,0.02,82.8
ὀθνεῖος,6,0.02,82.82
ἄμορφος,6,0.02,82.84
ἐναγής,6,0.02,82.86
ἀνώμαλος,6,0.02,82.87
ἐπίδοξος,6,0.02,82.89
ἔμφρων,6,0.02,82.91
ὁμοπάτριος,6,0.02,82.93
ἀίδιος,6,0.02,82.95
λαθραῖος,6,0.02,82.97
ἀναγκαῖον,6,0.02,82.99
ἁβροδίαιτος,6,0.02,83.01
ἀνθινός,6,0.02,83.03
Ἀσσύριος,6,0.02,83.05
Κάσπιος,6,0.02,83.07
τριταῖος,6,0.02,83.09
περικαλλής,6,0.02,83.1
Μακεδονικός,6,0.02,83.12
περιπατητικός,6,0.02,83.14
μουσικός,6,0.02,83.16
σύνολος,6,0.02,83.18
ὁμαλής,6,0.02,83.2
διαρκής,6,0.02,83.22
ἐλαφρός,6,0.02,83.24
φιλόκαλος,6,0.02,83.26
ἄγροικος,6,0.02,83.28
σκοτεινός,6,0.02,83.3
νόθος,6,0.02,83.32
ποιητικός,6,0.02,83.33
ἀργός1,6,0.02,83.35
φιλάργυρος,6,0.02,83.37
ἀνήμερος,6,0.02,83.39
ἀνέστιος,6,0.02,83.41
ὑπόδικος,6,0.02,83.43
εὐτρεπής,6,0.02,83.45
εὐκαταφρόνητος,6,0.02,83.47
ἄτακτος,6,0.02,83.49
Φρεάρριος,6,0.02,83.51
ἐπίφθονος,6,0.02,83.53
καπηλικός,6,0.02,83.55
περιδεής,6,0.02,83.56
ἀξιόμαχος,6,0.02,83.58
τεχνικός,6,0.02,83.6
κτητικός,6,0.02,83.62
μεταβλητικός,6,0.02,83.64
ἀνεπιτήδειος,6,0.02,83.66
λόγιος,6,0.02,83.68
μόνιμος,6,0.02,83.7
ἄπειρος,6,0.02,83.72
πανοῦργος,6,0.02,83.74
ἄμαχος,6,0.02,83.76
πλατύς,6,0.02,83.78
σκυθρωπός,6,0.02,83.79
αὐτουργός,6,0.02,83.81
στερεός,6,0.02,83.83
θεμέλιος,6,0.02,83.85
Γαλατικός,6,0.02,83.87
θεομισής,6,0.02,83.89
πάγκαλος,6,0.02,83.91
ὑγιεινός,6,0.02,83.93
ἑσπέριος,6,0.02,83.95
κεφαλαιώδης,6,0.02,83.97
αὐτόχθων,6,0.02,83.99
πολυάνθρωπος,6,0.02,84.01
ὑποδεής,6,0.02,84.02
ἄμοιρος,6,0.02,84.04
πλώιμος,6,0.02,84.06
Μεγαλοπολίτης,6,0.02,84.08
πενταετής,6,0.02,84.1
ἰσόρροπος,6,0.02,84.12
εὐχείρωτος,6,0.02,84.14
ὁμογνώμων,6,0.02,84.16
ἀντίπρῳρος,6,0.02,84.18
γραμματοφόρος,6,0.02,84.2
συμφανής,6,0.02,84.22
ὀλυμπιάς,6,0.02,84.24
παμπλήθης,6,0.02,84.25
κληρωτός,5,0.02,84.27
βδελυρός,5,0.02,84.29
Σφήττιος,5,0.02,84.3
ἀνέμητος,5,0.02,84.32
ἄφωνος,5,0.02,84.33
κομψός,5,0.02,84.35
περιμάχητος,5,0.02,84.37
πρακτέος,5,0.02,84.38
ποθεινός,5,0.02,84.4
στυγερός,5,0.02,84.41
ἀκούσιος,5,0.02,84.43
ἀγνώμων,5,0.02,84.45
ὕπουλος,5,0.02,84.46
ὑπερμεγέθης,5,0.02,84.48
πρώτειος,5,0.02,84.49
ἀνεπίφθονος,5,0.02,84.51
φαιδρός,5,0.02,84.53
ἀλόγιστος,5,0.02,84.54
Παναθήναια,5,0.02,84.56
πρόσφατος,5,0.02,84.57
ἔμπνους,5,0.02,84.59
ναυαγός,5,0.02,84.61
ἀγαπητός,5,0.02,84.62
ἀσύμφορος,5,0.02,84.64
δυστυχής,5,0.02,84.65
ἀτυχής,5,0.02,84.67
ἠλίθιος,5,0.02,84.69
θετέος,5,0.02,84.7
Κυρηναῖος,5,0.02,84.72
ἁλουργής,5,0.02,84.73
τερπνός,5,0.02,84.75
τρυφερός,5,0.02,84.77
ἀναίσθητος,5,0.02,84.78
πλησιόχωρος,5,0.02,84.8
Κολοφώνιος,5,0.02,84.81
φιλιππικός,5,0.02,84.83
ἀνδρώδης,5,0.02,84.85
ἱππαγωγός,5,0.02,84.86
Πυθικός,5,0.02,84.88
διάχρυσος,5,0.02,84.89
Τήιος,5,0.02,84.91
ἀνυπέρβλητος,5,0.02,84.93
Ἐπικούρειος,5,0.02,84.94
νοσώδης,5,0.02,84.96
δεκαετής,5,0.02,84.97
Σάμος,5,0.02,84.99
ἄλυπος,5,0.02,85.01
δίδυμος,5,0.02,85.02
θεωρικός,5,0.02,85.04
ἄσιτος,5,0.02,85.05
ἀνασχετός,5,0.02,85.07
στρογγύλος,5,0.02,85.08
ἐραστός,5,0.02,85.1
μυθικός,5,0.02,85.12
Θάσιος,5,0.02,85.13
σκολιός,5,0.02,85.15
διαπρεπής,5,0.02,85.16
ἐρυθρός,5,0.02,85.18
Πάριος,5,0.02,85.2
ἀντίτυπος,5,0.02,85.21
νεανικός,5,0.02,85.23
ἀμελής,5,0.02,85.24
ποδαπός,5,0.02,85.26
Ἀναγυράσιος,5,0.02,85.28
πολεμιστήριος,5,0.02,85.29
τριπλάσιος,5,0.02,85.31
ἄπαις,5,0.02,85.32
