Word,Count,Percentage of total,Cumulative percentage of total
ἀπροσδέητος,3,0.0,95.66
στεμφυλουργικός,3,0.0,95.66
φιλομέτριος,3,0.0,95.67
ἀλλοῖος,3,0.0,95.67
ἔνσημος,3,0.0,95.67
πεντάμετρος,3,0.0,95.67
πληρατός,3,0.0,95.68
ἀπόλοιπος,3,0.0,95.68
ἄγραπτος,3,0.0,95.68
ἐγχωρητικός,3,0.0,95.68
πηγαῖος,3,0.0,95.68
χειμονικός,3,0.0,95.69
ἱστόποδες,3,0.0,95.69
συνανάμιγος,3,0.0,95.69
ἀσυντέλεστος,3,0.0,95.69
παράδισος,3,0.0,95.69
εἰσιτήριος,3,0.0,95.7
Πακερκός,3,0.0,95.7
ἐχυρός,3,0.0,95.7
τροπαίουχος,3,0.0,95.7
ἀσκέπαστος,3,0.0,95.71
δυσμιαῖος,3,0.0,95.71
παραφερνικαῖος,3,0.0,95.71
Σααδ,3,0.0,95.71
Φυλαξιθαλάσσιος,3,0.0,95.71
ἀσκαλώνιος,3,0.0,95.72
θεραπεύσιμος,3,0.0,95.72
ἀραιός,3,0.0,95.72
εὐάγγελος,3,0.0,95.72
ἀδιάπτωτος,3,0.0,95.72
ἀνελεύθερος,3,0.0,95.73
ῥίζινος,3,0.0,95.73
Ἀρίστανδρος,3,0.0,95.73
Ἀπρίλλιος,3,0.0,95.73
μελάγγειος,3,0.0,95.73
μικτός,3,0.0,95.74
ἐνενηκόσθεκτος,3,0.0,95.74
ἐντρεχής,3,0.0,95.74
Διοκλητιανός,3,0.0,95.74
πασσαλιωτικός,3,0.0,95.75
Στρεπτός,3,0.0,95.75
θεικός,3,0.0,95.75
ἐπίρρυτος,3,0.0,95.75
Αὐγουστοκολώνιος,3,0.0,95.75
Κενός,3,0.0,95.76
μονόδραχμος,3,0.0,95.76
πεντάδραχμος,3,0.0,95.76
Ἄριος,3,0.0,95.76
ὑπηρετικός,3,0.0,95.76
Κλαυδιανός,3,0.0,95.77
ήκοντα,3,0.0,95.77
ἐπίκαρπος,3,0.0,95.77
κολοκύντινος,3,0.0,95.77
ὀρινός,3,0.0,95.77
κανοπλοκικός,3,0.0,95.78
περίοικος,3,0.0,95.78
ὀξύρυγχος,3,0.0,95.78
Μουσηγέτειος,3,0.0,95.78
Ὀλυμπικός,3,0.0,95.79
Καλανδικός,3,0.0,95.79
γυμνασιαρχικός,3,0.0,95.79
ἀνελεήμων,3,0.0,95.79
ἄθεος,3,0.0,95.79
ζώιος,3,0.0,95.8
ζωαρκής,3,0.0,95.8
κεράμεος,3,0.0,95.8
ἱλαστήριος,3,0.0,95.8
ἑλκωτικός,3,0.0,95.8
ἐλαιόχυτος,3,0.0,95.81
ῥαβδοφόρος,3,0.0,95.81
Νεφρέμμις,3,0.0,95.81
μολύβδινος,3,0.0,95.81
σύσβολος,3,0.0,95.82
θηβαικός,2,0.0,95.82
πένταετής,2,0.0,95.82
ἐπάνανκος,2,0.0,95.82
Καμηλειανός,2,0.0,95.82
Σουχεῖος,2,0.0,95.82
Πασκός,2,0.0,95.82
Θραγός,2,0.0,95.83
κριθινός,2,0.0,95.83
ἐσήμανος,2,0.0,95.83
φακινός,2,0.0,95.83
Σουβαττιανός,2,0.0,95.83
ἀγραφής,2,0.0,95.83
Ἀγαθοδότειος,2,0.0,95.83
Ἀπολλωνιανός,2,0.0,95.83
μαγιανός,2,0.0,95.84
φαρμακηρός,2,0.0,95.84
Τεσσβωβός,2,0.0,95.84
Ἑρμωνθιτός,2,0.0,95.84
πράσιος,2,0.0,95.84
ἡμιαρτάβειος,2,0.0,95.84
ἐξόδιος,2,0.0,95.84
ῆς,2,0.0,95.85
τρικός,2,0.0,95.85
ὀρνεοτρόφος,2,0.0,95.85
λινόϋφος,2,0.0,95.85
σύσφυτος,2,0.0,95.85
Γαλικός,2,0.0,95.85
ἐννεάμηνος,2,0.0,95.85
σταμνός,2,0.0,95.86
ἀτεκνός,2,0.0,95.86
ὑπερχρόνιος,2,0.0,95.86
Ἀμεσύσιος,2,0.0,95.86
Μάϊος,2,0.0,95.86
Νουμιδός,2,0.0,95.86
Ἀρχιστράτειος,2,0.0,95.86
συνβεβαιωτός,2,0.0,95.87
Κρόνιος,2,0.0,95.87
πρόσωπος,2,0.0,95.87
ἀραβικός,2,0.0,95.87
Ἑρμοπολείτης,2,0.0,95.87
εὐπαγής,2,0.0,95.87
Κανωπίτης,2,0.0,95.87
δεκάμηνος,2,0.0,95.88
ἄθικτος,2,0.0,95.88
ἀπόρρητος,2,0.0,95.88
ὑπέγγυος,2,0.0,95.88
δυσσεβής,2,0.0,95.88
θανατηφόρος,2,0.0,95.88
μνημονικός,2,0.0,95.88
γέλοιος,2,0.0,95.89
Εὐέργετις,2,0.0,95.89
Ἀντινόεις,2,0.0,95.89
Βουβάστιος,2,0.0,95.89
ἀκμαῖος,2,0.0,95.89
τετράδραχμος,2,0.0,95.89
καπηλικός,2,0.0,95.89
σπαλακός,2,0.0,95.9
Κηπικός,2,0.0,95.9
Βαλάνειος,2,0.0,95.9
Μεγαρεύς,2,0.0,95.9
νομογραφικός,2,0.0,95.9
πολυτίμητος,2,0.0,95.9
ὀῤ́θρου,2,0.0,95.9
κοντάρουρος,2,0.0,95.91
ἡλοκοπικός,2,0.0,95.91
κιθαριστήριος,2,0.0,95.91
ὑπότρητος,2,0.0,95.91
ἀναπόστολος,2,0.0,95.91
σαθρός,2,0.0,95.91
πρωτότοκος,2,0.0,95.91
ἐπάξιος,2,0.0,95.92
ἄπιος,2,0.0,95.92
κάκουργος,2,0.0,95.92
δικανικός,2,0.0,95.92
δεκάτος,2,0.0,95.92
κοπρηγός,2,0.0,95.92
Πετρωνιανός,2,0.0,95.92
Πάριος,2,0.0,95.93
τίρονος,2,0.0,95.93
ἐλεφαντηγός,2,0.0,95.93
σύνκλητος,2,0.0,95.93
Θμοιναχός,2,0.0,95.93
κόσιος,2,0.0,95.93
πεντηκονταμναῖος,2,0.0,95.93
σιτολογικός,2,0.0,95.94
Ἠλεῖος,2,0.0,95.94
μεταίτιος,2,0.0,95.94
ὠμόλινος,2,0.0,95.94
ἀχείριστος,2,0.0,95.94
Σπαρτιανός,2,0.0,95.94
συκαγαθός,2,0.0,95.94
Καλλιτέκνειος,2,0.0,95.95
προπωλητικός,2,0.0,95.95
ής,2,0.0,95.95
ἐπός,2,0.0,95.95
ἐναρίρω,2,0.0,95.95
ὅριοδικτιος,2,0.0,95.95
ἀχρήσιμος,2,0.0,95.95
ἡμουλίτρινος,2,0.0,95.95
ἀλαβαντικός,2,0.0,95.96
ματίδιος,2,0.0,95.96
ὁνδηπότεος,2,0.0,95.96
ἔγγιστος,2,0.0,95.96
ὀργανικός,2,0.0,95.96
ἀρίστερος,2,0.0,95.96
εὔβιος,2,0.0,95.96
Ταχός,2,0.0,95.97
ήσιος,2,0.0,95.97
μόνιμος,2,0.0,95.97
βοοτρόφος,2,0.0,95.97
δεκαπλόος,2,0.0,95.97
βόινος,2,0.0,95.97
στραβός,2,0.0,95.97
κατώτερος,2,0.0,95.98
Σοκνεπαῖος,2,0.0,95.98
διβόλητος,2,0.0,95.98
ἐπιστήμων,2,0.0,95.98
Θηβάις,2,0.0,95.98
ἑκατοστοεικοσόγδοος,2,0.0,95.98
ἐπακτός,2,0.0,95.98
ψώμιον,2,0.0,95.99
ἀστέγαστος,2,0.0,95.99
μέτοπος,2,0.0,95.99
ὀυλός,2,0.0,95.99
ἥκιστος,2,0.0,95.99
βρέουιος,2,0.0,95.99
Λατοπολίτης,2,0.0,95.99
νείλοβροχος,2,0.0,96.0
Σελαμψιώνος,2,0.0,96.0
Ζοαρηνός,2,0.0,96.0
εὐρύχωρος,2,0.0,96.0
ἀπειθής,2,0.0,96.0
θυρός,2,0.0,96.0
ἀκαθοσίωτος,2,0.0,96.0
ἀυτός,2,0.0,96.01
θεοστήρικτος,2,0.0,96.01
Μάνειος,2,0.0,96.01
Θαδδαῖος,2,0.0,96.01
θεάρεστος,2,0.0,96.01
Σαλουειδιηνός,2,0.0,96.01
ἀναγωνίατος,2,0.0,96.01
αὐρήλιος,2,0.0,96.02
ὀρθόπλουμος,2,0.0,96.02
ἐνήλικος,2,0.0,96.02
Ἀδριανός,2,0.0,96.02
χαρίτινος,2,0.0,96.02
δημοσίος,2,0.0,96.02
ἔνπορος,2,0.0,96.02
ἐπιτρεπτικός,2,0.0,96.03
χριστιανός,2,0.0,96.03
ψυχικός,2,0.0,96.03
ἀπειλητικός,2,0.0,96.03
Θεογενίς,2,0.0,96.03
μυριαστός,2,0.0,96.03
παρόμοιος,2,0.0,96.03
πανηγυρικός,2,0.0,96.04
ἀτυχής,2,0.0,96.04
φιλότεκνος,2,0.0,96.04
πανοίκτιστος,2,0.0,96.04
κειμήλιος,2,0.0,96.04
ἀλλοφυής,2,0.0,96.04
ἀδιανέμητος,2,0.0,96.04
βασιλίς,2,0.0,96.05
πανύς,2,0.0,96.05
ἀδέκαστος,2,0.0,96.05
ἔνοπλος,2,0.0,96.05
ἄσταθμος,2,0.0,96.05
δισχείλιοι,2,0.0,96.05
ἐπήκοος,2,0.0,96.05
ποδαγρικός,2,0.0,96.06
πῖος,2,0.0,96.06
ὀλέθριος,2,0.0,96.06
πανκάκιστος,2,0.0,96.06
ἀκρόγωνος,2,0.0,96.06
Πασικώριος,2,0.0,96.06
ὁμόγραφος,2,0.0,96.06
δουκιανός,2,0.0,96.07
συντελικός,2,0.0,96.07
δικαιοπραγής,2,0.0,96.07
χορτηγός,2,0.0,96.07
δίεδρος,2,0.0,96.07
διπρόσωπος,2,0.0,96.07
τελωνίσιμος,2,0.0,96.07
σησαμικός,2,0.0,96.07
θεριστός,2,0.0,96.08
ἀνεπίσταθμος,2,0.0,96.08
Δημήτριος,2,0.0,96.08
στολάς,2,0.0,96.08
ὄδε,2,0.0,96.08
ἀπόκροτος,2,0.0,96.08
κναφικός,2,0.0,96.08
μ́γας,2,0.0,96.09
ἀθελικός,2,0.0,96.09
ἀνάπηρος,2,0.0,96.09
προωνητικός,2,0.0,96.09
Νερουϊάνιος,2,0.0,96.09
εἰσάγ,2,0.0,96.09
μέλαινος,2,0.0,96.09
Αἰλιεύς,2,0.0,96.1
εὐπρόσδεκτος,2,0.0,96.1
ἑκατονταρουρικός,2,0.0,96.1
κονταρουρικός,2,0.0,96.1
τετράτομος,2,0.0,96.1
ὀλκός,2,0.0,96.1
χαλκικός,2,0.0,96.1
πιεστήριος,2,0.0,96.11
θηλύς,2,0.0,96.11
Θανεπλωρός,2,0.0,96.11
ἐκβόλιμος,2,0.0,96.11
παμφιλής,2,0.0,96.11
πενθετηρικός,2,0.0,96.11
Ζηνεῖος,2,0.0,96.11
οἰκονομικός,2,0.0,96.12
Βριταννικός,2,0.0,96.12
στημόνιος,2,0.0,96.12
λευκοσπανός,2,0.0,96.12
Σπανός,2,0.0,96.12
γαλάκτινος,2,0.0,96.12
σμαράγδινος,2,0.0,96.12
τυριάνθινος,2,0.0,96.13
περιτραχήλιος,2,0.0,96.13
ἔνκαρπος,2,0.0,96.13
δορατόκτητος,2,0.0,96.13
κατάρατος,2,0.0,96.13
ἀσπούδαστος,2,0.0,96.13
ἀμπελιτικός,2,0.0,96.13
μονάς,2,0.0,96.14
ἔγκυος,2,0.0,96.14
ἀναίσχυντος,2,0.0,96.14
ἤμελλος,2,0.0,96.14
ὕστατος,2,0.0,96.14
νεοχάρακτος,2,0.0,96.14
οὔγκιος,2,0.0,96.14
Νερουιάνιος,2,0.0,96.15
εὐτραφής,2,0.0,96.15
Κυνοπολείτης,2,0.0,96.15
ἐυγενής,2,0.0,96.15
δαπανός,2,0.0,96.15
ζωιγραφικός,2,0.0,96.15
ἔκπλεος,2,0.0,96.15
παραχαράξιμος,2,0.0,96.16
ἐπιφυτευτικός,2,0.0,96.16
Ὀταρναῖος,2,0.0,96.16
καρπόφορος,2,0.0,96.16
Ἀβιδγιναῖος,2,0.0,96.16
ἐναφήλικος,2,0.0,96.16
λίος,2,0.0,96.16
πάντιμος,2,0.0,96.17
εὔρεος,2,0.0,96.17
θιασιτικός,2,0.0,96.17
κεφαλόβρωτος,2,0.0,96.17
ἀσύνθετος,2,0.0,96.17
ἡμιτελής,2,0.0,96.17
πλινθοφόρος,2,0.0,96.17
κακουργός,2,0.0,96.18
μικρόος,2,0.0,96.18
δεσμοφυλακιτικός,2,0.0,96.18
εὐυπέρβατος,2,0.0,96.18
ἐπαίτιος,2,0.0,96.18
πεξός,2,0.0,96.18
ζητάριος,2,0.0,96.18
Ἀσιαγενής,2,0.0,96.19
ἀόχλητος,2,0.0,96.19
καρποδέσμιος,2,0.0,96.19
Βηφουραιος,2,0.0,96.19
Κολεύχιος,2,0.0,96.19
χοᾶς,2,0.0,96.19
Ἐκής,2,0.0,96.19
Σινκαταπός,2,0.0,96.19
τεσσαρακονταδύο,2,0.0,96.2
ἀνύποπτος,2,0.0,96.2
Εὐεργέτιος,2,0.0,96.2
στίππιος,2,0.0,96.2
ποθινός,2,0.0,96.2
ἄνισος,2,0.0,96.2
τιμητός,2,0.0,96.2
ἐνταχύς,2,0.0,96.21
Ψῦος,2,0.0,96.21
ἔνδοξας,2,0.0,96.21
μετρός,2,0.0,96.21
ἰερός,2,0.0,96.21
τριακονταπέντε,2,0.0,96.21
ἄκοπος,2,0.0,96.21
ἰσάριθμος,2,0.0,96.22
περισυνός,2,0.0,96.22
τεσσαρακονταεννέα,2,0.0,96.22
ἑβδομηκονταδύο,2,0.0,96.22
Προπαπποσεβαστεῖος,2,0.0,96.22
ὀζαρός,2,0.0,96.22
διονύσιος,2,0.0,96.22
Τεμσές,2,0.0,96.23
ἐπιστολικός,2,0.0,96.23
τέσσαρ,2,0.0,96.23
οἰνηγός,2,0.0,96.23
ἡμαρτάβιος,2,0.0,96.23
συνέστιος,2,0.0,96.23
Διονυσιοδωριανός,2,0.0,96.23
πός,2,0.0,96.24
νησιωτίς,2,0.0,96.24
Αἰγύπτειος,2,0.0,96.24
ποιής,2,0.0,96.24
θανατικός,2,0.0,96.24
ξεστιαῖος,2,0.0,96.24
κροσσωτός,2,0.0,96.24
ἐτοῖμος,2,0.0,96.25
χυδαῖος,2,0.0,96.25
σύνβολος,2,0.0,96.25
ἀρτυματηρός,2,0.0,96.25
ὠνητικός,2,0.0,96.25
ἀνεγκέφαλος,2,0.0,96.25
ἡμίκαβος,2,0.0,96.25
κοντωτός,2,0.0,96.26
κλόπιμος,2,0.0,96.26
Ἐρυθραῖος,2,0.0,96.26
Χαμός,2,0.0,96.26
ζύτος,2,0.0,96.26
Μενέμιος,2,0.0,96.26
ἠπητικός,2,0.0,96.26
ἑξαδραχμιαῖος,2,0.0,96.27
κοίνωνος,2,0.0,96.27
κυιντανήσιος,2,0.0,96.27
ῥαβδοφορικός,2,0.0,96.27
ὁβολός,2,0.0,96.27
Κεραμεῖος,2,0.0,96.27
ἄκαιρος,2,0.0,96.27
κτητορικός,2,0.0,96.28
σεβαστοφόρος,2,0.0,96.28
ἐπίνειος,2,0.0,96.28
Ἀκωριτικός,2,0.0,96.28
εὐθηνιαρχικός,2,0.0,96.28
Πελλαῖος,2,0.0,96.28
ὑπηρέτ,2,0.0,96.28
δαψιλής,2,0.0,96.29
ἔτινος,2,0.0,96.29
ἐπτά,2,0.0,96.29
σώειλος,2,0.0,96.29
Νεφρύμμις,2,0.0,96.29
ῥόγας,2,0.0,96.29
Παντικός,2,0.0,96.29
ὑπόγυιος,2,0.0,96.3
ἔποικος,2,0.0,96.3
ισχίλιοι,2,0.0,96.3
κρουστός,2,0.0,96.3
βαφευτικός,2,0.0,96.3
Καρύστιος,2,0.0,96.3
Ἀγουσταμνικός,2,0.0,96.3
Ἀλεξανδ́ριος,2,0.0,96.31
Νικομηδήσιος,2,0.0,96.31
ἀχρημάτιστος,2,0.0,96.31
τεσεράριος,2,0.0,96.31
ἱπποιατρός,2,0.0,96.31
καυσάριος,2,0.0,96.31
δυοκαίδεκα,2,0.0,96.31
ἀλλάξιμος,2,0.0,96.31
πηλοκοῦφος,2,0.0,96.32
τεσσερακοστός,2,0.0,96.32
χαρτός,2,0.0,96.32
ἅλατος,2,0.0,96.32
γός,2,0.0,96.32
ἄνοος,2,0.0,96.32
ἐξάφινος,2,0.0,96.32
Καλάνδης,2,0.0,96.33
Ὠφίειος,2,0.0,96.33
μίκκος,2,0.0,96.33
τετρακαιδέκατος,2,0.0,96.33
τριακόνθεκτος,2,0.0,96.33
ἀγέμιστος,2,0.0,96.33
κύθρος,2,0.0,96.33
ρίος,2,0.0,96.34
Κουυυς,2,0.0,96.34
ἀστυγείτων,2,0.0,96.34
ἐλλιπής,2,0.0,96.34
ἐπιστολαφόρος,2,0.0,96.34
συρικός,2,0.0,96.34
Περιαγωγός,2,0.0,96.34
Ἱβιτικός,2,0.0,96.35
Ποῦνος,2,0.0,96.35
ἔκτος,2,0.0,96.35
συνηγορικός,2,0.0,96.35
ἀρουρός,2,0.0,96.35
λαχανικός,2,0.0,96.35
γεωργεῖος,2,0.0,96.35
κολοβοφυής,2,0.0,96.36
πτύχιος,2,0.0,96.36
Δρυμείτιος,2,0.0,96.36
διάχλωρος,2,0.0,96.36
κωμογραμματικός,2,0.0,96.36
τοπογραμματικός,2,0.0,96.36
σχίλιοι,2,0.0,96.36
Γυμνάσειος,2,0.0,96.37
ψειλός,2,0.0,96.37
ἀνυπόδικος,2,0.0,96.37
ἄδυτος,2,0.0,96.37
θηλυικός,2,0.0,96.37
τριακοντατρεῖς,2,0.0,96.37
μογερός,2,0.0,96.37
ἡμιτέλειος,2,0.0,96.38
Θοήριος,2,0.0,96.38
Κωνσταντιακός,2,0.0,96.38
ὑπόσιμος,2,0.0,96.38
εἰωθυύς,2,0.0,96.38
Σεκνεπαῖος,2,0.0,96.38
μείων,2,0.0,96.38
Βουτάφειος,2,0.0,96.39
ἄλυτος,2,0.0,96.39
δίχηλος,2,0.0,96.39
Μυτιληναῖος,2,0.0,96.39
κερκούρειος,2,0.0,96.39
Πτολεμάις,2,0.0,96.39
ὀγδόος,2,0.0,96.39
ἐπέτηος,2,0.0,96.4
φορολόγος,2,0.0,96.4
εὔψυχος,2,0.0,96.4
περσέινος,2,0.0,96.4
σήμανος,2,0.0,96.4
διπλασίων,2,0.0,96.4
γεωγρός,2,0.0,96.4
Μιρής,2,0.0,96.41
ἀριστερόπηρος,2,0.0,96.41
Πανομγεύς,2,0.0,96.41
Μαυρειτανός,2,0.0,96.41
Τοός,2,0.0,96.41
ἀναιρετικός,2,0.0,96.41
χριστιανικός,2,0.0,96.41
ἀνοικτός,2,0.0,96.42
εὐχάρακτος,2,0.0,96.42
φιλόσοφος,2,0.0,96.42
προγεγράμμενος,2,0.0,96.42
ἐνεστώσος,2,0.0,96.42
κουροπερσωνάριος,2,0.0,96.42
σαφηνίσθεις,2,0.0,96.42
τράγειος,2,0.0,96.43
κομητικός,2,0.0,96.43
πολλαπλάσιος,2,0.0,96.43
Ἑβραῖος,2,0.0,96.43
ἀνάμεσος,2,0.0,96.43
πάσος,2,0.0,96.43
τεσσερακοντάρουρος,2,0.0,96.43
ἀναιδής,2,0.0,96.44
οὐσούφρουκτος,2,0.0,96.44
ἐξπελλευτός,2,0.0,96.44
μάγιστρος,2,0.0,96.44
Σιναπός,2,0.0,96.44
χοής,2,0.0,96.44
Γαμηλιεύς,2,0.0,96.44
Σαλαμίνιος,2,0.0,96.44
Παυλείνιος,2,0.0,96.45
Σαλαμείνιος,2,0.0,96.45
Γενεάρχειος,2,0.0,96.45
ἀσύμφυτος,2,0.0,96.45
Καμῖνος,2,0.0,96.45
μετριακός,2,0.0,96.45
ἀδιάλειπτος,2,0.0,96.45
μεταγενής,2,0.0,96.46
Μηνατιανός,2,0.0,96.46
Ἑρμοπολίτης,2,0.0,96.46
Ἀλεξανδρινός,2,0.0,96.46
πιστεικελευστός,2,0.0,96.46
ὀπωριμεῖος,2,0.0,96.46
ἀνοίκειος,2,0.0,96.46
κίδυνος,2,0.0,96.47
ταβελλίων,2,0.0,96.47
μιλιαρίσιος,2,0.0,96.47
χλώρος,2,0.0,96.47
ῥᾳδιουργός,2,0.0,96.47
Φόσσατος,2,0.0,96.47
Λυκοπολείτης,2,0.0,96.47
ἐτησιάς,2,0.0,96.48
τρίσμακαρ,2,0.0,96.48
αἱρετός,2,0.0,96.48
ἀνωφελής,2,0.0,96.48
Νειλαιεύς,2,0.0,96.48
πάναεθλος,2,0.0,96.48
φίλανδρος,2,0.0,96.48
ἀνακόλουθος,2,0.0,96.49
φιλάλληλος,2,0.0,96.49
ἄδωλος,2,0.0,96.49
Βαβυλώνιος,2,0.0,96.49
Μιναῖος,2,0.0,96.49
κάπνειος,2,0.0,96.49
παράτομος,2,0.0,96.49
ἔσσιμος,2,0.0,96.5
πετραῖος,2,0.0,96.5
φρυγανίτης,2,0.0,96.5
κτήσιος,2,0.0,96.5
υἱκός,2,0.0,96.5
ἑκάστ,2,0.0,96.5
αἱρής,2,0.0,96.5
ὑγειής,2,0.0,96.51
σωτηριώδης,2,0.0,96.51
ἄσπλαγχνος,2,0.0,96.51
ἀνεμόφθορος,2,0.0,96.51
ὠμοφάγος,2,0.0,96.51
ὑπέροχος,2,0.0,96.51
καθαρότατος,2,0.0,96.51
τραγικός,2,0.0,96.52
εὐνοικός,2,0.0,96.52
φοίνικος,2,0.0,96.52
τεσσερασκαιδέκατος,2,0.0,96.52
ἀντίπαλος,2,0.0,96.52
παραμόνιμος,2,0.0,96.52
ἀπόβλητος,2,0.0,96.52
ἀδιοίκητος,2,0.0,96.53
ἀποτρόφιμος,2,0.0,96.53
ζύγος,2,0.0,96.53
ἀκυρώσιος,2,0.0,96.53
ἀνυπόθετος,2,0.0,96.53
ἀκεραῖος,2,0.0,96.53
ἀνάγωγος,2,0.0,96.53
ἑλκυστός,2,0.0,96.54
Ταριστός,2,0.0,96.54
ἀλυσιτελής,2,0.0,96.54
χηναλωπέκειος,2,0.0,96.54
ὀρνίθεος,2,0.0,96.54
χορτοτόμος,2,0.0,96.54
κοιλόσταθμος,2,0.0,96.54
συκεῖος,2,0.0,96.55
συνετός,2,0.0,96.55
μνααῖος,2,0.0,96.55
μήσος,2,0.0,96.55
δισσής,2,0.0,96.55
ἰσιός,2,0.0,96.55
Λοριος,2,0.0,96.55
ἥσσον,2,0.0,96.56
κάτος,2,0.0,96.56
ἄσμενος,2,0.0,96.56
αἱμόχρωμος,2,0.0,96.56
Ἀντιόχειος,2,0.0,96.56
αὐτόματος,2,0.0,96.56
σκύρινος,2,0.0,96.56
διχίτωνος,2,0.0,96.56
εὔμετρος,2,0.0,96.57
γενής,2,0.0,96.57
ὀνθομεταφόρος,2,0.0,96.57
Αἰακιδής,2,0.0,96.57
ἡμιόρυκτος,2,0.0,96.57
ἄστεγος,2,0.0,96.57
Πακός,2,0.0,96.57
ἀκοίμητος,2,0.0,96.58
ὀκταξεστιαῖος,2,0.0,96.58
ἐνακισχίλιοι,2,0.0,96.58
ἐνεός,2,0.0,96.58
Ταλίς,2,0.0,96.58
οὕδε,2,0.0,96.58
ῥόινος,2,0.0,96.58
χοίνιξ,2,0.0,96.59
εὐπιθής,2,0.0,96.59
γέρδις,2,0.0,96.59
ἡγουμενικός,2,0.0,96.59
ἑξαξεστίαιος,2,0.0,96.59
νεογενής,2,0.0,96.59
σησαμοφόρος,2,0.0,96.59
ἅρπαξ,2,0.0,96.6
δυνηθός,2,0.0,96.6
λαογράφος,2,0.0,96.6
ἀφειδής,2,0.0,96.6
μολιβοῦς,2,0.0,96.6
ἔμμηνος,2,0.0,96.6
γερμανικός,2,0.0,96.6
Σοηνιτικός,2,0.0,96.61
Κανωπιάς,2,0.0,96.61
ἀναίσθητος,2,0.0,96.61
ἀπομεριστός,2,0.0,96.61
προσέχω,2,0.0,96.61
δημοτελής,2,0.0,96.61
διφυής,2,0.0,96.61
Μαρκιάνειος,2,0.0,96.62
ἱππαρχικός,2,0.0,96.62
ἀκατανέμητος,2,0.0,96.62
ἀρχιδικαστικός,2,0.0,96.62
τρίος,2,0.0,96.62
χρεῖος,2,0.0,96.62
πλινθευτικός,2,0.0,96.62
ἀνθρώπειος,2,0.0,96.63
ἐμνείθης,2,0.0,96.63
Μεμνώνειος,2,0.0,96.63
Πεενσαμός,2,0.0,96.63
θεμιτός,2,0.0,96.63
Ἀρσινόιετος,2,0.0,96.63
πανάριστος,2,0.0,96.63
Πανοσπολίτης,2,0.0,96.64
ἵππειος,2,0.0,96.64
πανάρετος,2,0.0,96.64
ἀγενής,2,0.0,96.64
κομψός,2,0.0,96.64
Μεμφιτικός,2,0.0,96.64
