Word,Count,Percentage of total,Cumulative percentage of total
μεταπρεπής,1,0.0,95.46
αἴητος,1,0.0,95.46
Πηλεύς,1,0.0,95.46
εὔπρηστος,1,0.0,95.47
τρίπλαξ,1,0.0,95.47
ἠερόφωνος,1,0.0,95.47
ὑπολίζων,1,0.0,95.48
λεπταλέος,1,0.0,95.48
ῥοδανός,1,0.0,95.48
ἐρύγμηλος,1,0.0,95.48
χαλκότυπος,1,0.0,95.49
ἠεροφοῖτις,1,0.0,95.49
ἠλιτόμηνος,1,0.0,95.49
λιπαροπλόκαμος,1,0.0,95.49
ἄρεκτος,1,0.0,95.5
ἀπροτίμαστος,1,0.0,95.5
ῥιγεδανός,1,0.0,95.5
κραταιγύαλος,1,0.0,95.51
ἀκερσεκόμης,1,0.0,95.51
ἀμφίχυτος,1,0.0,95.51
ληιάς,1,0.0,95.51
πρόκλυτος,1,0.0,95.52
ἑκατόζυγος,1,0.0,95.52
ἄσπερμος,1,0.0,95.52
Ἑλικώνιος,1,0.0,95.53
γλυκύθυμος,1,0.0,95.53
ἀγανόφρων,1,0.0,95.53
ἀνώιστος,1,0.0,95.53
φυσίζοος,1,0.0,95.54
αἰπήεις,1,0.0,95.54
εὐρυρέεθρος,1,0.0,95.54
δαικτάμενος,1,0.0,95.55
δολιχεγχής,1,0.0,95.55
περιδέξιος,1,0.0,95.55
ἰθυπτίων,1,0.0,95.55
μεσοπαγής,1,0.0,95.56
βαθυρρείτης,1,0.0,95.56
ἐπινεφρίδιος,1,0.0,95.56
ὀχετηγός,1,0.0,95.57
προαλής,1,0.0,95.57
ἀργεστής,1,0.0,95.57
νεοαρδής,1,0.0,95.57
ἁπαλοτρεφής,1,0.0,95.58
ἄητος,1,0.0,95.58
πανόψιος,1,0.0,95.58
ζαφλεγής,1,0.0,95.58
καρχαλέος,1,0.0,95.59
Ἰλήιος,1,0.0,95.59
τρωτός,1,0.0,95.59
νεότευκτος,1,0.0,95.6
ἡσύχιος,1,0.0,95.6
ὀνομάκλυτος,1,0.0,95.6
λαθικηδής,1,0.0,95.6
λαίνεος,1,0.0,95.61
ἀρτιεπής,1,0.0,95.61
εὐήκης,1,0.0,95.61
εἰκοσινήριτος,1,0.0,95.62
ὀφρυόεις,1,0.0,95.62
κοτυλήρυτος,1,0.0,95.62
ὑλότομος,1,0.0,95.62
δόχμιος,1,0.0,95.63
ἔνορχος,1,0.0,95.63
κήδεος,1,0.0,95.63
ἑκατόμπεδος,1,0.0,95.64
δρατός,1,0.0,95.64
ῥοδόεις,1,0.0,95.64
λίθεος,1,0.0,95.64
δυωκαιεικοσίμετρος,1,0.0,95.65
ἀπύρωτος,1,0.0,95.65
ἀφάρτερος,1,0.0,95.65
κατωμάδιος,1,0.0,95.66
περίτροχος,1,0.0,95.66
λαβραγόρης,1,0.0,95.66
κακοφραδής,1,0.0,95.66
οὐραῖος,1,0.0,95.67
ἤκιστος,1,0.0,95.67
Πλευρώνιος,1,0.0,95.67
φυκιόεις,1,0.0,95.67
δυωδεκάβοιος,1,0.0,95.68
ἐμπυριβήτης,1,0.0,95.68
τεσσαράβοιος,1,0.0,95.68
αὐτοχόωνος,1,0.0,95.69
ἰόεις,1,0.0,95.69
μελάντερον,1,0.0,95.69
ἀελλόπος,1,0.0,95.69
κέδρινος,1,0.0,95.7
πύξινος,1,0.0,95.7
ἐντεσιεργός,1,0.0,95.7
περκνός,1,0.0,95.71
φραδής,1,0.0,95.71
παιδοφόνος,1,0.0,95.71
παναώριος,1,0.0,95.71
καλλίζωνος,1,0.0,95.72
ἀμιχθαλόεις,1,0.0,95.72
πρωθήβης,1,0.0,95.72
κυφός,1,0.0,95.73
εὐπλοκαμίς,1,0.0,95.73
νητός,1,0.0,95.73
κλειστός,1,0.0,95.73
μυλήφατος,1,0.0,95.74
ἀλλόγνωτος,1,0.0,95.74
οἶνωψ,1,0.0,95.74
ὑπονήιος,1,0.0,95.75
πενταετής,1,0.0,95.75
ἑξαετής,1,0.0,95.75
κυανοπρῴρειος,1,0.0,95.75
ἑπταετής,1,0.0,95.76
αὐτοετής,1,0.0,95.76
ἀνείμων,1,0.0,95.76
πενιχρός,1,0.0,95.76
αὐχένιος,1,0.0,95.77
ἀκροπόρος,1,0.0,95.77
πυρηφόρος,1,0.0,95.77
ὑπόκυκλος,1,0.0,95.78
ἀνόστιμος,1,0.0,95.78
μεταδόρπιος,1,0.0,95.78
νηπενθής,1,0.0,95.78
ἄχολος,1,0.0,95.79
ἐπίληθος,1,0.0,95.79
ἁλιαής,1,0.0,95.79
ἁλιοτρεφής,1,0.0,95.8
Γυραί,1,0.0,95.8
Ἠλύσιος,1,0.0,95.8
εὐρυφυής,1,0.0,95.8
αἰγίβοτος,1,0.0,95.81
ἱππήλατος,1,0.0,95.81
εὐλείμων,1,0.0,95.81
Σιδών,1,0.0,95.82
ὀνείρειος,1,0.0,95.82
ἀμφίδυμος,1,0.0,95.82
εὐκέατος,1,0.0,95.82
τανύγλωσσος,1,0.0,95.83
ζηλήμων,1,0.0,95.83
ἐλεήμων,1,0.0,95.83
ταλαπενθής,1,0.0,95.84
οἰσύινος,1,0.0,95.84
ἀελπής,1,0.0,95.84
ἀγχιβαθής,1,0.0,95.84
ἄπνευστος,1,0.0,95.85
δυσκηδής,1,0.0,95.85
δυσπονής,1,0.0,95.85
ναυσικλειτός,1,0.0,95.85
νεόπλυτος,1,0.0,95.86
Ἀπειραῖος,1,0.0,95.86
παρθενικός,1,0.0,95.86
ἄκουρος,1,0.0,95.87
μακεδνός,1,0.0,95.87
ἐπετήσιος,1,0.0,95.87
κοσμητός,1,0.0,95.87
ἑπταέτης,1,0.0,95.88
δύσζηλος,1,0.0,95.88
Γαιήιος,1,0.0,95.88
πρωτόπλοος,1,0.0,95.89
συνήορος,1,0.0,95.89
ἁρπαλέος,1,0.0,95.89
θυμοδακής,1,0.0,95.89
Οἰχαλία,1,0.0,95.9
ἐξημοιβός,1,0.0,95.9
μεταδήμιος,1,0.0,95.9
ἀγριόφωνος,1,0.0,95.91
γελαστός,1,0.0,95.91
ἐχέθυμος,1,0.0,95.91
κλυτοεργός,1,0.0,95.91
νεόπριστος,1,0.0,95.92
φαίαξ,1,0.0,95.92
Οὐρανίωνες,1,0.0,95.92
Νήριτον,1,0.0,95.93
πανυπέρτατος,1,0.0,95.93
Αἰαίη,1,0.0,95.93
γλύκιος,1,0.0,95.93
ἐπικάρσιος,1,0.0,95.94
ἀνθινός,1,0.0,95.94
δολίχαυλος,1,0.0,95.94
σιτοφάγος,1,0.0,95.94
ἀκηράσιος,1,0.0,95.95
μυελόεις,1,0.0,95.95
εἰκόσορος,1,0.0,95.95
πυριηκής,1,0.0,95.96
εὐτρεφής,1,0.0,95.96
δασύμαλλος,1,0.0,95.96
ἀνήμελκτος,1,0.0,95.96
προσφωνήεις,1,0.0,95.97
πτολιπόρθιος,1,0.0,95.97
πλωτός,1,0.0,95.97
κνισήεις,1,0.0,95.98
ἀνδραχθής,1,0.0,95.98
ἀνδροφάγος,1,0.0,95.98
χρυσόραπις,1,0.0,95.98
ὠλεσίκαρπος,1,0.0,95.99
πολύτλητος,1,0.0,95.99
νεοπενθής,1,0.0,95.99
εὐπατέρεια,1,0.0,96.0
ἀπύργωτος,1,0.0,96.0
ἀνάπυστος,1,0.0,96.0
ἀγριοώτης,1,0.0,96.0
ἑτερήμερος,1,0.0,96.01
ἐννεόργυιος,1,0.0,96.01
εὐανθής,1,0.0,96.01
ἐπάρουρος,1,0.0,96.02
ἄκληρος,1,0.0,96.02
ἀαγής,1,0.0,96.02
καλλίχορος,1,0.0,96.02
δισθανής,1,0.0,96.03
κυανῶπις,1,0.0,96.03
ποτητός,1,0.0,96.03
βροτός,1,0.0,96.03
περιξεστός,1,0.0,96.04
νεογιλός,1,0.0,96.04
τρίστοιχος,1,0.0,96.04
μαχητός,1,0.0,96.05
προήκης,1,0.0,96.05
ἐπίτονος,1,0.0,96.05
ἀπήωρος,1,0.0,96.05
δασυπλῆτις,1,0.0,96.06
ἔμφυλος,1,0.0,96.06
δανός,1,0.0,96.06
ἀνακτόριος,1,0.0,96.07
περιπληθής,1,0.0,96.07
εὔβοτος,1,0.0,96.07
εὔμηλος,1,0.0,96.07
οἰνοπληθής,1,0.0,96.08
πολυπαίπαλος,1,0.0,96.08
ἰοχέαιρα,1,0.0,96.08
ὑλακόμωρος,1,0.0,96.09
γνώριμος,1,0.0,96.09
ἐνεύναιος,1,0.0,96.09
ἀνήνυστος,1,0.0,96.09
αὐτάγρετος,1,0.0,96.1
μελαγχροιής,1,0.0,96.1
πολύπικρος,1,0.0,96.1
ἐπιστήμων,1,0.0,96.11
ἄρθμιος,1,0.0,96.11
ἀρισφαλής,1,0.0,96.11
ὑδατοτρεφής,1,0.0,96.11
κάτος,1,0.0,96.12
εὔζυγος,1,0.0,96.12
ἀπόθεστος,1,0.0,96.12
κυπαρίσσινος,1,0.0,96.12
ἐύπλειος,1,0.0,96.13
πανδήμιος,1,0.0,96.13
κακοείμων,1,0.0,96.13
αἰνοπαθής,1,0.0,96.14
Ἴασος,1,0.0,96.14
ἐϋκνήμις,1,0.0,96.14
εὔγναμπτος,1,0.0,96.14
χαλκήιος,1,0.0,96.15
Ὀδύσσειος,1,0.0,96.15
ἰσοφόρος,1,0.0,96.15
Δουλίχιον,1,0.0,96.16
προσφυής,1,0.0,96.16
ἰσχαλέος,1,0.0,96.16
γυρός,1,0.0,96.16
οὐλοκάρηνος,1,0.0,96.17
ἐπιήρανος,1,0.0,96.17
π͂ας,1,0.0,96.17
ἀμετρητος,1,0.0,96.18
πότνα,1,0.0,96.18
σαρδάνιος,1,0.0,96.18
αἱμοφόρυκτος,1,0.0,96.18
κακόξενος,1,0.0,96.19
ἐπίμαστος,1,0.0,96.19
προσκηδής,1,0.0,96.19
δρύινος,1,0.0,96.2
μυχοίτατος,1,0.0,96.2
ἄτριπτος,1,0.0,96.2
λειώδης,1,0.0,96.2
εὐπηγής,1,0.0,96.21
βύβλινος,1,0.0,96.21
ἄμφωτος,1,0.0,96.21
περιρρηδής,1,0.0,96.21
φιλοκέρτομος,1,0.0,96.22
ἀγκυλχείλης,1,0.0,96.22
πολυωπός,1,0.0,96.22
κραταίπεδος,1,0.0,96.23
φιλοπαίγμων,1,0.0,96.23
πολυμνήστη,1,0.0,96.23
ἀκμηνός,1,0.0,96.23
ἀμέτρητος,1,0.0,96.24
Λαιστρυγονίη,1,0.0,96.24
ἀκάκητα,1,0.0,96.24
τηλεφανής,1,0.0,96.25
ἁπλοίς,1,0.0,96.25
εἰδάλιμος,1,0.0,96.25
πόστος,1,0.0,96.25
διατρύγιος,1,0.0,96.26
ἄνοστος,1,0.0,96.26
οβριμοπάτρη,1,0.0,96.26
ἔτειος,1,0.0,96.27
ἀνδρόβουλος,1,0.0,96.27
ἔνδροσος,1,0.0,96.27
ἀντίμολπος,1,0.0,96.27
ἡμερήσιος,1,0.0,96.28
ἀντίδικος,1,0.0,96.28
δίσκηπτρος,1,0.0,96.28
στρατιῶτις,1,0.0,96.29
ἐκπάτιος,1,0.0,96.29
οἰωνόθροος,1,0.0,96.29
γυιοβαρής,1,0.0,96.29
ἰσόπρεσβυς,1,0.0,96.3
ὑπέργηρως,1,0.0,96.3
ἡμερόφαντος,1,0.0,96.3
περίπεμπτος,1,0.0,96.3
ἀστυνόμος,1,0.0,96.31
Τευκρίς,1,0.0,96.31
ἀργήεις,1,0.0,96.31
δορίπαλτος,1,0.0,96.32
πάμπρεπτος,1,0.0,96.32
λάγινος,1,0.0,96.32
ἐρικύμων,1,0.0,96.32
μάχιμος,1,0.0,96.33
δημιοπληθής,1,0.0,96.33
αὐτότοκος,1,0.0,96.33
κατάμομφος,1,0.0,96.34
ἄδαιτος,1,0.0,96.34
παλίνορτος,1,0.0,96.34
τεκνόποινος,1,0.0,96.34
ὁμόφωνος,1,0.0,96.35
πάμμαχος,1,0.0,96.35
μνησιπήμων,1,0.0,96.35
ἄκων,1,0.0,96.36
βρεσβύς,1,0.0,96.36
κεναγγής,1,0.0,96.36
παλίρροχθος,1,0.0,96.36
κακόσχολος,1,0.0,96.37
ἀφειδής,1,0.0,96.37
παλιμμήκης,1,0.0,96.37
παρθενόσφαγος,1,0.0,96.38
παυσάνεμος,1,0.0,96.38
αἰσχρόμητις,1,0.0,96.38
πρωτοπήμων,1,0.0,96.38
γυναικόποινος,1,0.0,96.39
παρθένειος,1,0.0,96.39
προνωπής,1,0.0,96.39
φίλοικτος,1,0.0,96.39
εὐτράπεζος,1,0.0,96.4
ἀταύρωτος,1,0.0,96.4
τριτόσπονδος,1,0.0,96.4
εὔποτμος,1,0.0,96.41
σύνορθρος,1,0.0,96.41
μονόφρουρος,1,0.0,96.41
ἀρχηγός,1,0.0,96.41
Ἑρμαῖος,1,0.0,96.42
ἀθῷος,1,0.0,96.42
χρυσοφεγγής,1,0.0,96.42
πορευτός,1,0.0,96.43
τηλέπομπος,1,0.0,96.43
Αἰγίπλαγκτος,1,0.0,96.43
Σαρωνικός,1,0.0,96.43
κάτοπτος,1,0.0,96.44
ἀραχναῖος,1,0.0,96.44
ἀστυγείτων,1,0.0,96.44
ἄπαππος,1,0.0,96.45
φυτάλμιος,1,0.0,96.45
ἀφύλακτος,1,0.0,96.45
πρόσπαιος,1,0.0,96.45
πανάλωτος,1,0.0,96.46
ἠλίθιος,1,0.0,96.46
ἀτόλμητος,1,0.0,96.46
αἰνολαμπής,1,0.0,96.47
ποτανός,1,0.0,96.47
λόγχιμος,1,0.0,96.47
ἀντίφερνος,1,0.0,96.47
ἀλοίδορος,1,0.0,96.48
ὀνειρόφαντος,1,0.0,96.48
πενθήμων,1,0.0,96.48
ὑπερβατός,1,0.0,96.48
ἀτλησικάρδιος,1,0.0,96.49
ταλαντοῦχος,1,0.0,96.49
δυσδάκρυτος,1,0.0,96.49
ἀντήνωρ,1,0.0,96.5
εὔθετος,1,0.0,96.5
φθονερός,1,0.0,96.5
δημόκραντος,1,0.0,96.5
νυκτηρεφής,1,0.0,96.51
τυχηρός,1,0.0,96.51
παλιντυχής,1,0.0,96.51
ἀίστός,1,0.0,96.52
πιθανός,1,0.0,96.52
ταχύπορος,1,0.0,96.52
ταχύμορος,1,0.0,96.52
γυναικογήρυτος,1,0.0,96.53
φαεσφόρος,1,0.0,96.53
σύνορος,1,0.0,96.53
Πύθιος,1,0.0,96.54
αὐτόχθονος,1,0.0,96.54
ἐπίμομφος,1,0.0,96.54
σπαρνός,1,0.0,96.54
κακόστρωτος,1,0.0,96.55
ἔνθηρος,1,0.0,96.55
οἰωνοκτόνος,1,0.0,96.55
ἀκύμων,1,0.0,96.56
θυηφάγος,1,0.0,96.56
ἐράσμιος,1,0.0,96.56
ἐπίψογος,1,0.0,96.56
εὔκρυπτος,1,0.0,96.57
κακάγγελος,1,0.0,96.57
δίλογχος,1,0.0,96.57
δυσκύμαντος,1,0.0,96.57
θράκιος,1,0.0,96.58
ὀμβροκτύπος,1,0.0,96.58
ἐρείπιος,1,0.0,96.58
κραταίλεως,1,0.0,96.59
δορίγαμβρος,1,0.0,96.59
ἕλανδρος,1,0.0,96.59
ἑλέπτολις,1,0.0,96.59
ἁβρότιμος,1,0.0,96.6
ἀεξίφυλλος,1,0.0,96.6
ὀρθωνυμος,1,0.0,96.6
ἔκφατος,1,0.0,96.61
νυμφότιμον,1,0.0,96.61
αἰνόλεκτρος,1,0.0,96.61
παμπορθής,1,0.0,96.61
ἀγάλακτος,1,0.0,96.62
νεότροφος,1,0.0,96.62
φαιδρωπός,1,0.0,96.62
μηλοφόνος,1,0.0,96.63
ἀκασκαῖος,1,0.0,96.63
δηξίθυμος,1,0.0,96.63
δύσεδρος,1,0.0,96.63
δυσόμιλος,1,0.0,96.64
νυμφόκλαυτος,1,0.0,96.64
μονόφρων,1,0.0,96.64
εὐθύδικος,1,0.0,96.65
δύσκαπνος,1,0.0,96.65
χρυσόπαστος,1,0.0,96.65
παράσημος,1,0.0,96.65
ὁμοιοπρεπής,1,0.0,96.66
ὑδαρής,1,0.0,96.66
προβατογνώμων,1,0.0,96.66
ὑπέρκοτος,1,0.0,96.66
λέγος,1,0.0,96.67
τρισώματος,1,0.0,96.67
τρίμοιρος,1,0.0,96.67
ὀψίκοιτος,1,0.0,96.68
ἀτημέλητος,1,0.0,96.68
ποδήρης,1,0.0,96.68
πηγαῖος,1,0.0,96.68
πορφυρόστρωτος,1,0.0,96.69
χαμαιπετής,1,0.0,96.69
ἀφθόνητος,1,0.0,96.69
ἐπίζηλος,1,0.0,96.7
πρόδουλος,1,0.0,96.7
ἁλουργής,1,0.0,96.7
ἀργυρώνητος,1,0.0,96.7
ἰσάργυρος,1,0.0,96.71
παγκαίνιστος,1,0.0,96.71
εὐπειθής,1,0.0,96.71
ὁμότοιχος,1,0.0,96.72
εὔμετρος,1,0.0,96.72
ἐπέτειος,1,0.0,96.72
ὀρθοδαής,1,0.0,96.72
ἁμαξήρης,1,0.0,96.73
ἀσυνήμων,1,0.0,96.73
φρήν,1,0.0,96.73
μισόθεος,1,0.0,96.74
καρατόμος,1,0.0,96.74
δυσίατος,1,0.0,96.74
ὁμοδέμνιος,1,0.0,96.74
συναίτιος,1,0.0,96.75
κροκοβαφής,1,0.0,96.75
μελάγκερος,1,0.0,96.75
ἔνυδρος,1,0.0,96.75
δολοφόνος,1,0.0,96.76
πολυεπής,1,0.0,96.76
θεσπιῳδός,1,0.0,96.76
κακόποτμος,1,0.0,96.77
φρενομανής,1,0.0,96.77
θεοφόρητος,1,0.0,96.77
ξουθός,1,0.0,96.77
πτεροφόρος,1,0.0,96.78
θεόφορος,1,0.0,96.78
ἐπίφοβος,1,0.0,96.78
δύσφατος,1,0.0,96.79
κακορρήμων,1,0.0,96.79
Ἀχερούσιος,1,0.0,96.79
νεόγονος,1,0.0,96.79
δυσαλγής,1,0.0,96.8
μινυρός,1,0.0,96.8
πρόπυργος,1,0.0,96.8
πολυκανής,1,0.0,96.81
θερμόνους,1,0.0,96.81
ὑπερβαρής,1,0.0,96.81
θανατοφόρος,1,0.0,96.81
νεόγαμος,1,0.0,96.82
σύμφθογγος,1,0.0,96.82
εὔφωνος,1,0.0,96.82
δύσπεμπτος,1,0.0,96.83
πρώταρχος,1,0.0,96.83
θυροκόπος,1,0.0,96.83
δυσφροίμιος,1,0.0,96.83
ἐποίκτιστος,1,0.0,96.84
μισητός,1,0.0,96.84
ἄσπονδος,1,0.0,96.84
Πυθόκραντος,1,0.0,96.84
δυσμαθής,1,0.0,96.85
διχόρροπος,1,0.0,96.85
κάτοικτος,1,0.0,96.85
εὐθνήσιμος,1,0.0,96.86
εὔτολμος,1,0.0,96.86
δύσδαμαρ,1,0.0,96.86
δακτυλόδεικτος,1,0.0,96.86
θεοτίμητος,1,0.0,96.87
ἀφρόντιστος,1,0.0,96.87
ἐδανός,1,0.0,96.87
χθονοτρεφής,1,0.0,96.88
εὔποκος,1,0.0,96.88
ἐπῳδός,1,0.0,96.88
θεσφατηλόγος,1,0.0,96.88
ἰσοτριβής,1,0.0,96.89
ναυτίλος,1,0.0,96.89
περιώδυνος,1,0.0,96.89
ἀτέλευτος,1,0.0,96.9
παράνους,1,0.0,96.9
ἐρίδματος,1,0.0,96.9
ἀσύστατος,1,0.0,96.9
δίφυιος,1,0.0,96.91
ἰσόψυχος,1,0.0,96.91
καρδιόδηκτος,1,0.0,96.91
τριπάχυιος,1,0.0,96.92
αἱματολοιχός,1,0.0,96.92
βαρύμηνις,1,0.0,96.92
θεόκραντος,1,0.0,96.92
κουροβόρος,1,0.0,96.93
εὐπάλαμος,1,0.0,96.93
δομοσφαλής,1,0.0,96.93
ἀργυρότοιχος,1,0.0,96.93
Πλεισθενίδης,1,0.0,96.94
δύστλητος,1,0.0,96.94
κρεουργός,1,0.0,96.94
καταίσιος,1,0.0,96.95
δυσάθλιος,1,0.0,96.95
ἔποικτος,1,0.0,96.95
δημορριφής,1,0.0,96.95
ἀρχηγενής,1,0.0,96.96
ὕποπτος,1,0.0,96.96
ὑψηλόκρημνος,1,0.0,96.96
λεωργός,1,0.0,96.97
πάντεχνος,1,0.0,96.97
ὀρθόβουλος,1,0.0,96.97
δύσλυτος,1,0.0,96.97
ἀπάνθρωπος,1,0.0,96.98
σταθευτός,1,0.0,96.98
φοῖβος,1,0.0,96.98
ποικιλείμων,1,0.0,96.99
δυσπαραίτητος,1,0.0,96.99
ἐπαχθής,1,0.0,96.99
ταχύπτερος,1,0.0,96.99
μυριετής,1,0.0,97.0
ναρθηκοπλήρωτος,1,0.0,97.0
κλοπαῖος,1,0.0,97.0
ἀφεγγής,1,0.0,97.01
τερμόνιος,1,0.0,97.01
κραιπνοφόρος,1,0.0,97.01
ἀπέδιλος,1,0.0,97.01
ἀκοίμητος,1,0.0,97.02
προσπορπατός,1,0.0,97.02
νεκροδέγμων,1,0.0,97.02
τλησικάρδιος,1,0.0,97.02
ἐπιχαρής,1,0.0,97.03
ἄγναμπτος,1,0.0,97.03
δυσάλωτος,1,0.0,97.03
μελίγλωσσος,1,0.0,97.04
ἀπαράμυθος,1,0.0,97.04
μαλακογνώμων,1,0.0,97.04
μελαμβαθής,1,0.0,97.04
ἀγείτων,1,0.0,97.05
κραιπνόσυτος,1,0.0,97.05
πτερυγωκής,1,0.0,97.05
πετρηρεφής,1,0.0,97.06
αὐτόκτιτος,1,0.0,97.06
εὐάγκαλος,1,0.0,97.06
Κιλίκιος,1,0.0,97.06
ἑκατογκάρηνος,1,0.0,97.07
ἄγρυπνος,1,0.0,97.07
Αἰτναῖος,1,0.0,97.07
καλλίκαρπος,1,0.0,97.08
τετρασκελής,1,0.0,97.08
δακρυσίστακτος,1,0.0,97.08
μεγαλοσχήμων,1,0.0,97.08
ἀρχαιοπρεπής,1,0.0,97.09
μεγαλόστονος,1,0.0,97.09
Κολχίς,1,0.0,97.09
ὑψίκρημνος,1,0.0,97.1
ὀξύπρωρος,1,0.0,97.1
ἁγνόρυτος,1,0.0,97.1
πλινθυφής,1,0.0,97.1
πρόσειλος,1,0.0,97.11
ἀήσυρος,1,0.0,97.11
κάρπιμος,1,0.0,97.11
φιλήνιος,1,0.0,97.11
ὑπέρπλουτος,1,0.0,97.12
θαλασσόπλαγκτος,1,0.0,97.12
ἀικής,1,0.0,97.12
ἰάσιμος,1,0.0,97.13
βρώσιμος,1,0.0,97.13
χριστός,1,0.0,97.13
συγκαλυπτός,1,0.0,97.13
εὔελπις,1,0.0,97.14
τρίμορφος,1,0.0,97.14
συγκαλυπτέος,1,0.0,97.14
βουφόνος,1,0.0,97.15
φανός,1,0.0,97.15
ἄκικυς,1,0.0,97.15
ἰσόνειρος,1,0.0,97.15
διαμφίδιος,1,0.0,97.16
ὁμοπάτριος,1,0.0,97.16
πέτρινος,1,0.0,97.16
μυριωπός,1,0.0,97.17
κηρόπλαστος,1,0.0,97.17
τηλέπλαγκτος,1,0.0,97.17
Κρόνιος,1,0.0,97.17
οἰστρήλατος,1,0.0,97.18
παράκοπος,1,0.0,97.18
πολύπλανος,1,0.0,97.18
βούκερως,1,0.0,97.19
οἰστροδίνητος,1,0.0,97.19
ὑπερμήκης,1,0.0,97.19
στυγητός,1,0.0,97.19
φοιταλέος,1,0.0,97.2
λαβρόσυτος,1,0.0,97.2
Δῖος,1,0.0,97.2
θεόσσυτος,1,0.0,97.2
νυκτίφοιτος,1,0.0,97.21
αἰολόστομος,1,0.0,97.21
ἄφετος,1,0.0,97.21
πυρωπός,1,0.0,97.22
ἀφνίδιος,1,0.0,97.22
σύνθετος,1,0.0,97.22
ἁλίστονος,1,0.0,97.22
λαιός,1,0.0,97.23
πρόσπλατος,1,0.0,97.23
εὔβατος,1,0.0,97.23
ἀστρογείτων,1,0.0,97.24
Σαλμυδήσσιος,1,0.0,97.24
Κιμμερικός,1,0.0,97.24
Μαιώτης,1,0.0,97.24
στενόπορος,1,0.0,97.25
κενόφρων,1,0.0,97.25
θέορτος,1,0.0,97.25
ἔγγονος,1,0.0,97.26
εὐσύμβλητος,1,0.0,97.26
πολύδονος,1,0.0,97.26
ἡλιοστιβής,1,0.0,97.26
Γοργόνειος,1,0.0,97.27
κυκνόμορφος,1,0.0,97.27
μονόδους,1,0.0,97.27
κατάπτερος,1,0.0,97.28
δρακοντόμαλλος,1,0.0,97.28
ἀκραγής,1,0.0,97.28
Ἀριμασπός,1,0.0,97.28
Βίβλινος,1,0.0,97.29
σεπτός,1,0.0,97.29
τρίγωνος,1,0.0,97.29
Νειλῶτις,1,0.0,97.29
ψελλός,1,0.0,97.3
δυσεύρετος,1,0.0,97.3
Μολοσσός,1,0.0,97.3
αἰπύνωτος,1,0.0,97.31
Θεσπρωτός,1,0.0,97.31
παλίμπλαγκτος,1,0.0,97.31
Ἰόνιος,1,0.0,97.31
πλατύρροος,1,0.0,97.32
θηλύσπορος,1,0.0,97.32
θηράσιμος,1,0.0,97.32
θηλυκτόνος,1,0.0,97.33
νυκτιφρούρητος,1,0.0,97.33
δίθηκτος,1,0.0,97.33
βασιλικός,1,0.0,97.33
φρενοπληγής,1,0.0,97.34
ἀκρατής,1,0.0,97.34
πόριμος,1,0.0,97.34
πεδάρσιος,1,0.0,97.35
πύρπνους,1,0.0,97.35
δύσλοφος,1,0.0,97.35
προσδοκητός,1,0.0,97.35
ὑπέρπικρος,1,0.0,97.36
σεμνόστομος,1,0.0,97.36
ἀπενθής,1,0.0,97.36
φορητός,1,0.0,97.37
λευκόπτερος,1,0.0,97.37
θηλύνοος,1,0.0,97.37
γυναικόμιμος,1,0.0,97.37
νεοζυγής,1,0.0,97.38
πανήμερος,1,0.0,97.38
κελαινόβρωτος,1,0.0,97.38
κνεφαῖος,1,0.0,97.38
ἀναύγητος,1,0.0,97.39
ἄκαιρος,1,0.0,97.39
στερρός,1,0.0,97.39
φρενόπληκτος,1,0.0,97.4
ἀπρόοπτος,1,0.0,97.4
ζάπυρος,1,0.0,97.4
Ἀσιατογενής,1,0.0,97.4
ὕποχος,1,0.0,97.41
εὐτλήμων,1,0.0,97.41
πολυθρέμμων,1,0.0,97.41
ἁβροδίαιτος,1,0.0,97.42
ἠπειρογενής,1,0.0,97.42
δίρρυμος,1,0.0,97.42
τρίρρυμος,1,0.0,97.42
μαχαιροφόρος,1,0.0,97.43
Ἀσιᾶτις,1,0.0,97.43
λινόδεσμος,1,0.0,97.43
Ἀθαμαντίς,1,0.0,97.44
πεζονόμος,1,0.0,97.44
χρυσόγονος,1,0.0,97.44
δόκιμος,1,0.0,97.44
ἀπρόσοιστος,1,0.0,97.45
ἀλκίφρων,1,0.0,97.45
πυργοδάικτος,1,0.0,97.45
λεπτόδομος,1,0.0,97.46
λαοπόρος,1,0.0,97.46
δολόμητις,1,0.0,97.46
φιλόφρων,1,0.0,97.46
κένανδρος,1,0.0,97.47
γυναικοπληθής,1,0.0,97.47
ἀμφίζευκτος,1,0.0,97.47
αἰχμήεις,1,0.0,97.47
ἁβροπενθής,1,0.0,97.48
βαθύβουλος,1,0.0,97.48
πατρωνύμιος,1,0.0,97.48
δορίκρανος,1,0.0,97.49
χρυσεόστολμος,1,0.0,97.49
ἀδείμαντος,1,0.0,97.49
ἀχρήματος,1,0.0,97.49
γηραλέος,1,0.0,97.5
εὐείμων,1,0.0,97.5
Δωρικός,1,0.0,97.5
εὔαρκτος,1,0.0,97.51
θυηπόλος,1,0.0,97.51
ἀγατός,1,0.0,97.51
θυμόμαντις,1,0.0,97.51
ὑπήκους,1,0.0,97.52
μακροβίοτος,1,0.0,97.52
ἁλίδονος,1,0.0,97.52
πολυβαφής,1,0.0,97.53
δυσαιανής,1,0.0,97.53
ἀρχέλαος,1,0.0,97.53
θαλασσόπληκτος,1,0.0,97.53
